	artist_id
42524	929
13187	928
4890	926
42127	925
28545	922
3599	921
7906	921
709	921
1440	920
391	920
9766	918
142	915
9292	915
36888	915
33556	911
4247	910
2925	910
26144	910
30488	909
3466	909
9496	909
351	907
10915	904
5821	904
17003	902
2991	902
5569	898
15251	897
21712	897
27649	896
354	896
39056	896
4175	894
3670	891
3729	891
792	891
13789	890
9876	890
14455	888
2041	886
7334	880
2492	878
4020	876
57442	875
11237	874
2943	874
9701	873
16097	873
9536	871
4718	871
60352	870
16896	868
4196	867
3716	866
29050	865
416	865
4596	864
467	861
523	861
9516	860
587	859
18205	859
9944	855
25097	855
4605	855
9058	853
23191	850
659	845
28551	844
30629	842
15910	839
5945	838
23010	836
14718	836
12187	834
2940	833
3096	832
1804	830
14871	829
18227	829
2481	828
2818	826
48692	825
8132	824
13863	822
60	822
3118	821
2314	819
80006	817
4556	816
42799	814
15204	812
43581	810
2788	808
4122	808
4692	806
22716	805
3254	804
6379	804
11249	804
58308	800
48789	799
28906	799
27268	797
22932	797
6290	796
34583	793
15707	793
403	790
2505	789
58682	788
48990	787
3734	787
7295	787
22725	785
7505	785
28943	784
70017	783
20775	783
89	783
9518	781
28442	781
496	780
16860	780
15903	780
19792	779
1789	778
1034	777
740	777
36390	776
8851	776
9615	775
16859	775
13697	774
48443	774
27155	774
1947	773
32559	773
12	772
52557	772
20790	771
15334	771
104486	770
9803	770
181631	769
5701	767
52840	765
14528	765
37258	764
13449	763
4788	763
15929	763
1466	762
104	762
5457	762
514	761
15522	760
19067	759
292	758
108923	758
108857	756
14023	755
29101	754
4979	754
3095	754
4033	753
13852	753
67657	751
5154	750
69706	748
1996	748
13686	747
28743	746
5378	745
15881	744
67668	744
69832	743
363784	743
27915	743
10324	742
26710	741
174	740
430	740
26809	737
13074	737
10046	736
6138	736
14537	735
5384	734
69904	731
28210	728
1649	727
2430	725
4588	725
34175	725
4843	723
503	722
21160	722
111	722
2771	721
3855	720
9671	720
15198	719
14604	719
48503	718
14995	718
61	717
6306	716
44842	716
269	716
173	714
420	712
15820	712
27101	712
131	711
8314	711
15217	710
3695	710
14213	710
49841	709
2804	709
13520	708
2954	708
2592	707
22939	705
4546	703
2000	702
2287	702
4681	701
19198	700
7031	700
155	699
28815	699
8879	699
9442	698
35	696
6122	696
5756	695
27847	693
9486	693
11281	692
16053	691
3128	691
69413	689
701043	689
1711	689
35591	687
9488	685
22713	684
28852	684
6100	684
267	684
15192	684
41803	682
7662	681
14841	681
26032	680
34560	679
9692	678
288478	677
3004	677
13757	676
41694	676
3750	675
2566	674
76615	673
29405	673
3008	673
9959	672
15142	672
7326	672
10550	671
15120	670
8946	670
15571	669
13309	669
2933	668
16717	667
18356	667
12530	666
21688	666
8683	664
19805	664
6014	663
22803	662
34727	662
4532	662
44900	661
5212	660
16459	660
23394	660
4727	660
3265	660
48712	659
2587	658
115981	658
3565	658
28746	657
16401	657
683	657
3419	657
10977	656
548	656
22125	655
8011	655
243	654
188090	653
6045	652
44922	651
87157	650
1130	649
18122	649
14006	648
229	647
36225	647
16123	646
407	645
4487	644
140309	644
13585	644
8920	643
16844	643
9706	643
12178	643
417	643
19708	642
112415	642
43214	641
17854	641
48591	639
15618	639
2301	639
421	637
2872335	636
7272	633
35685	632
2779	632
256768	628
18280	628
11064	627
596	627
10112	626
766	626
19425	625
7907	624
5974	624
13535	624
18248	623
35723	622
15395	622
48444	621
2616	621
9875	620
1462	620
3413	619
35609	619
4636	618
2832	618
74	618
19741	618
3078	618
5031	617
15068	617
43271	617
7252	616
9559	616
4096	616
2574	615
17357	615
3024	615
33985	615
4202	615
5426	614
444357	612
42912	609
2701	608
48693	608
29177	608
12979	608
27500	608
9548	607
808	607
66173	606
70665	606
210870	606
5137	606
13239	604
2763	604
9174	603
112188	602
7886	602
39089	602
34931	602
4397	602
772962	601
194	601
5009	600
21597	599
26210	599
19	599
14839	595
13349	595
363	594
9751	594
180	593
70938	593
1795	593
1958	592
22689	592
26422	592
13347	591
4455	591
1774	591
53063	590
5174	589
47536	588
13720	588
21698	588
4607	588
17544	587
3739	587
15867	586
18149	585
39748	585
33195	584
26143	584
18167	583
4834	583
332	581
3089	579
2254	579
47	579
95154	578
47370	577
8921	576
9772	576
27848	573
13264	573
29255	573
70540	573
30138	573
6047	571
29127	571
9177	571
36381	570
3126	569
2778	569
180889	569
15326	568
13342	568
36357	567
25430	565
4760	564
19955	564
52546	563
42910	563
13210	563
3416	563
522924	562
19538	562
28733	562
6249	561
9503	561
18222	560
5749	560
232556	559
476	559
31406	557
66246	557
12622	556
10524	554
29205	554
6136	553
34887	553
6183	553
5860	552
16421	550
9473	550
3147	550
4730	549
9513	549
3961	549
33	548
604026	548
2795	547
21718	547
52302	546
28913	546
39308	546
22220	545
6205	545
19926	544
3156	543
15095	542
15111	542
9826	542
9181	541
23273	541
16670	541
34795	540
4114	539
17358	538
6550	537
10703	537
7050	537
3087	536
2638	536
150197	536
93012	535
10575	534
1359	533
40628	533
1046	532
13606	532
4690	531
21563	531
29221	531
16295	530
97808	529
82906	529
50564	528
23091	528
34593	525
9991	525
5571	524
1325	524
6833	522
16705	522
443	522
6668	521
2209	521
38997	521
4313	521
2731	521
18159	520
3784	520
206	520
9549	519
51957	519
262462	519
7404	518
2627	517
3136	517
26009	517
7042	516
33038	516
9909	516
1969	516
26586	516
61188	514
4125	513
2754	513
15154	511
3075	511
15075	511
33916	511
9605	510
440284	510
13769	510
20047	509
2258	508
6171	508
4752	507
17421	507
21155	506
16258	506
17834	506
35650	505
121560	505
19678	505
27124	504
82206	504
14072	503
29404	503
5818	502
29108	502
7952	502
2573	502
3027	501
29098	501
9873	501
21596	501
20479	500
218772	500
53303	499
9651	499
23388	499
35746	498
7337	497
4128	496
10291	495
22068	494
48724	494
26636	494
13099	493
99460	492
741	492
15104	492
37185	491
11084	491
17095	490
10294	490
20567	490
1605	489
11731	489
16494	489
17289	489
3842	488
13286	488
20432	488
36766	488
6904	487
22053	487
1704	487
15417	486
5986	486
481	485
29079	485
3357	484
16470	483
3935	483
8268	482
9387	482
6199	481
16135	481
21604	480
3938	480
18656	479
55408	479
18555	479
16122	478
13708	478
18695	478
10680	478
3730	478
3555	477
16268	477
10707	477
4544	477
7016	477
46686	476
58426	476
8039	476
7511	476
13397	475
4191	475
54895	472
19191	472
5833	472
2822	471
3822	470
69674	469
12141	469
3381	469
3890	469
4127	468
39439	468
1946	468
58782	467
34585	466
5397	466
67343	466
17905	465
7323	465
64895	465
10398	464
329420	464
43623	464
45314	463
5267	463
16652	462
4136	462
25334	462
2200	461
69903	461
9539	460
680	460
18318	460
5127	458
5642	457
2139	456
307	455
3076	455
223	455
2506	454
2683	453
488	453
59199	453
48114	452
70096	451
15146	451
292241	451
38042	451
33997	450
16574	450
3037	450
85583	449
18165	449
9183	449
2084	449
37156	447
6198	447
21163	447
23573	446
221	445
15623	445
9537	444
18734	444
43987	444
5284	443
16048	443
34250	443
6780	442
27294	442
2559	441
10999	441
67289	441
34183	440
41370	440
96296	440
72209	439
36	439
40619	438
11657	438
18036	438
5176	437
2151	437
15437	437
20895	437
35204	436
14077	436
69452	435
18152	435
68338	433
17006	433
5383	432
8855	432
1502	431
26988	431
160160	431
55911	430
138072	430
48552	430
258	429
14816	429
3380	428
2476	428
6256	428
15653	427
7395	427
3603	427
27238	427
15116	426
1767	426
28821	425
26725	425
5069	424
526	424
3821	424
5697	424
28890	423
8596	423
699	422
19648	421
11245	420
5333	420
474	419
9293	419
28548	419
57255	419
247	418
5332	418
6545	418
262	418
9814	417
43893	417
2811	416
3153	416
2835	416
5126	415
29465	415
10158	415
23152	415
16452	414
65321	412
6766	412
29455	412
6322	412
32732	411
10401	411
18086	411
5737	411
36886	411
19437	411
35614	411
15399	410
8122	409
3653	408
47848	407
4573	407
29069	406
6878	406
54167	406
33971	405
11242	403
35748	403
5717	403
50031	402
10682	402
28072	401
78293	401
15393	401
9466	401
3717	400
549	399
21041	399
15688	399
14128	398
4242	398
627	398
1285	397
29034	397
18217	397
2355	397
43551	396
17053	396
21030	396
48699	396
12718	396
69351	395
3661	395
17349	395
17414	394
18221	394
5188	393
10562	393
18161	393
108889	393
13042	392
20449	392
19294	392
9699	391
14026	391
68872	391
17408	391
33181	390
3616	390
14073	389
23597	389
29102	389
11	389
13526	388
20286	388
32216	388
27723	388
32869	387
9660	387
16239	387
20791	387
45164	387
15906	387
15407	386
19780	386
4168	386
804	386
22535	385
617	385
244	384
366	383
8462	383
16800	382
107050	382
9847	382
256694	381
2658	381
14005	381
35705	381
9483	380
16184	380
16484	380
36260	380
16598	379
2235	379
1890	379
10017	379
49002	379
22975	378
18104	378
2695	378
64387	378
41240	378
108792	378
7309	377
9000	377
41213	377
14	376
4619	376
28949	376
5330	376
11180	376
9136	375
58078	375
189500	375
59205	374
16192	374
21599	374
10031	372
4680	372
39092	372
15540	372
19201	371
6173	370
15463	370
2796	370
13402	370
84900	370
6148	369
19894	369
3376	369
765	369
27595	369
68848	368
16474	368
19267	368
18373	367
23899	367
3659	366
12189	366
3544	365
4616	365
23553	365
2426	365
16075	365
35367	365
154	365
16778	365
16300	364
9877	364
16104	364
5527	364
37829	364
35759	364
29759	364
226	364
77517	363
419	363
9461	363
15703	363
34548	362
48611	362
132058	362
9180	362
3017	362
679	361
4966	361
6283	360
15483	360
11325	360
21774	359
18225	359
17515	359
6867	358
5396	358
39786	357
21447	357
6999	357
2847	357
2767	357
34436	357
13337	356
15960	356
13300	355
1681	354
2872691	353
149	353
281479	353
10094	353
273	353
5572	353
9141	353
37650	352
122	352
6263	352
1354	351
13555	351
28168	350
48136	350
82525	350
58560	349
14724	349
100368	349
349	349
6461	349
15926	349
36383	348
68034	348
3117	348
28242	347
13118	347
16078	347
1418	347
5254	346
2981	346
2837	346
36134	346
30	345
28404	345
7276	345
8197	345
11984	345
20810	345
278	344
139235	344
46688	344
39468	344
9430	344
551	343
4467	343
7339	343
53080	342
2610	342
44252	342
8808	342
45090	342
97408	342
15096	342
155952	341
9916	341
6822	341
22469	340
27720	340
15884	340
2425	339
32692	339
59293	339
22851	339
70468	339
28268	339
757	338
13684	338
3324	338
7403	338
69689	338
80251	337
19714	337
7137	337
12599	336
15603	336
13159	336
67095	336
25126	336
33909	336
22025	335
18340	335
22515	334
517	334
15538	334
16708	333
12964	333
166	333
73907	333
17807	333
2913	332
14745	332
336	332
22646	332
259192	332
7283	331
9028	331
18887	331
18525	331
2	331
17339	331
40647	331
8450	331
10671	330
44878	330
68286	330
2222	330
3315	329
100360	329
91587	329
89082	329
7336	328
112657	328
8263	328
22817	328
10072	327
12381	327
9632	327
16062	326
2914	326
138	326
325462	326
9413	326
2691	326
4173	326
4023	326
15479	326
3852	326
15543	325
106409	325
4162	325
375	325
70035	325
8174	324
16946	324
12164	323
69415	323
4600	322
27555	322
73018	322
979	322
2950	322
3090	322
15383	322
9474	321
12985	321
181	321
3712	321
140475	321
19116	320
625429	320
10537	319
15119	319
10310	319
574	319
14834	319
3375	319
14932	319
20586	319
50584	318
4275	318
218807	318
14097	317
7992	317
34684	317
15749	317
9938	316
36163	316
70937	316
9832	316
3792	316
46786	316
150617	316
8932	315
24141	315
25171	314
14719	314
14572	314
21573	314
237801	314
67118	314
150972	313
70030	313
3433	313
10518	312
4093	311
19716	311
22069	311
40743	311
31872	311
17527	311
14218	311
48365	311
160142	310
54734	310
37302	310
14795	310
52097	310
13868	310
93316	309
5794	309
3561	309
58872	308
19784	308
16496	308
1891	308
34924	308
221838	308
52171	308
10387	307
29739	307
9546	307
79809	307
215252	307
6546	307
19332	306
18365	306
15026	306
22774	306
8139	305
25959	305
3298	304
558	304
4780	303
26209	303
16881	303
396	303
8170	303
58727	303
25514	302
136231	302
11079	302
103848	302
19440	302
45013	301
34032	301
759669	301
35074	301
10336	301
10475	301
9638	300
66	300
7833	300
232274	300
69801	300
93274	299
46028	299
12485	299
35639	298
14998	298
20814	298
314646	297
380	297
3835	297
24239	297
5604	297
34060	296
456	296
14080	296
10523	296
16289	296
10494	296
4676	296
1385	296
20741	296
148761	295
15235	295
15381	295
8731	295
17225	295
16293	294
3741	294
17804	294
1137	294
82618	294
51370	294
46552	293
38998	293
28767	293
50552	293
10624	293
27869	293
5030	293
29169	293
3629	293
5745	292
40947	292
3198	292
9478	292
17423	292
35275	291
2708	291
1915	291
176	291
132085	290
3042	290
57336	290
2776	290
217	289
1978	289
233073	289
3590	289
3931	289
18	289
9506	289
1535	289
414027	289
108981	288
10528	288
3665	288
1069	288
14033	288
3088	288
30627	288
27058	288
163288	288
254317	287
70090	287
9603	287
53083	287
6094	286
15654	286
27749	286
24842	286
16805	286
147902	286
202732	285
4762	285
414224	285
3577	285
19653	285
22513	285
22297	284
49013	284
3921	284
6747	284
11308	284
7135	283
18989	283
16982	283
45715	283
14242	283
6940	282
58139	282
16303	282
8372	282
16425	282
35543	281
9688	281
58002	281
4667	281
6408	281
48783	281
16825	281
22657	281
34460	280
17030	280
131025	280
3390	279
206295	279
216	279
9643	279
162720	278
9860	278
39211	278
4399	277
22063	277
9535	277
913	277
667144	277
159780	277
36948	276
20027	276
3356	276
4253	276
18494	276
14085	276
48784	275
102921	275
6561	275
23038	274
74726	274
282616	274
4720	274
132997	274
15438	274
15594	274
3057	274
57389	274
12984	273
10330	273
3881	273
2100	273
2427	272
13586	272
3149	272
11744	272
73	272
18583	272
53162	271
25614	271
8046	271
3370	271
5899	271
119109	271
108272	271
13151	271
20	270
21191	270
13307	270
19793	270
331222	270
17404	269
2826	269
26187	269
40045	269
36883	269
9162	269
11057	269
710	268
6443	268
16524	268
17277	268
19745	268
124232	268
119263	267
24587	267
1551	267
12955	267
13163	267
19732	267
21585	267
3897	267
48892	267
13550	267
10634	267
2967	266
9498	266
13407	266
4297	266
10191	266
81257	266
10563	266
17316	265
16443	265
431	265
15406	265
9295	265
1327	264
116932	264
50313	264
13659	263
770	263
4638	263
13336	263
20018	263
159116	263
29140	263
14565	262
15188	262
38143	262
11766	262
334	262
16525	262
6891	261
17455	261
494965	261
46665	261
39549	261
36794	261
14093	261
6195	260
5643	260
36408	260
3650	260
36166	260
27613	260
2556	260
65328	259
16858	259
21589	259
17811	259
4578	259
22065	259
2571	259
11523	258
18116	258
10169	258
5336	258
150581	258
2968	258
9585	257
35992	257
2294	257
9911	257
16039	257
10792	256
14252	256
97580	256
88171	256
18899	256
11937	256
15191	255
27898	255
125584	255
1601	255
3334	255
36532	255
392720	254
7935	254
64945	254
9424	254
15063	254
229750	253
412	253
29271	253
78204	253
13982	253
464912	253
112735	253
17794	253
21247	253
103286	252
7490	252
8919	252
2751	252
42730	252
88432	251
82247	251
15923	251
44865	251
2810	251
9618	251
637	250
1192	250
9650	250
4159	249
75101	249
20056	249
51043	249
4363	249
68762	249
121231	249
30683	248
35972	248
70346	248
598064	248
58296	248
649028	248
38919	247
532834	247
36192	247
13160	247
16809	247
1301	247
10335	246
485	246
59068	246
2646	246
45516	246
8204	246
38968	246
2557	246
41457	246
71516	245
50241	245
32237	245
6853	245
35016	245
3711	244
100504	244
17411	244
45037	244
9746	243
327	243
40662	243
67679	243
136227	243
173843	243
115472	243
41588	242
9569	242
16898	242
4120	242
4161	242
56034	242
220158	242
48478	242
1179	241
1423	241
22223	241
39095	241
16655	241
4905	241
10643	241
8037	241
6776	241
2827	241
53054	240
258476	240
17431	240
183992	240
8662	240
67796	240
15248	240
52194	239
17545	239
70582	239
81299	239
15686	239
3106	239
3763	239
15822	238
2980	238
11097	238
212	238
50955	238
3668	238
15924	238
29357	238
459477	237
75400	237
6849	237
15099	237
10008	237
15529	237
5060	237
49877	237
73161	237
23057	236
4586	236
7057	236
28553	236
15184	236
15097	236
2283	236
83007	236
14254	236
12808	236
6857	236
17547	235
735812	235
2569	235
35955	235
38876	235
1899	235
12946	235
39614	235
4205	235
1074	235
36373	234
343254	234
26602	234
22628	234
2553	234
13331	234
35683	234
4488	234
49	234
12616	234
11664	234
2555	233
12394	233
93722	233
97	233
11224	233
38827	232
21409	232
120	232
32178	232
15576	232
28570	232
15988	232
69746	231
76616	231
5698	231
14275	231
4101	231
27295	230
13236	230
115075	230
23330	230
303	230
2520	230
231	230
25163	229
48684	229
50287	229
17858	229
82185	229
32995	228
626	228
52614	228
134212	228
7661	228
678	228
68586	228
70350	228
22857	227
9362	227
10877	227
25310	227
95626	227
157769	227
617489	227
44840	227
2631	226
52587	226
6111	226
11736	226
608995	226
64863	226
6519	225
15608	225
26	225
18536	225
41516	225
35592	225
36400	225
72104	225
26712	225
2661	224
1674	224
70227	224
26447	224
5891	224
3952	224
44346	223
70193	223
2416	223
168338	223
35973	223
2732	223
63	223
69679	223
11507	223
49172	223
24865	222
2878	222
450	222
2983	222
3045	222
1532	222
14858	222
8666	222
22312	222
14810	221
8682	221
2813	221
11413	221
10793	220
8030	220
28860	220
2952	220
29245	219
2026	219
29009	219
41230	219
369	219
8850	219
7047	219
152	219
17562	218
25761	218
4047	218
59534	218
123594	217
6023	217
13231	217
224	217
21393	217
183867	216
224708	216
72349	216
4193	216
27638	216
34534	216
58202	216
9741	216
2970	216
59633	216
33887	215
65329	215
3086	215
2784	215
14364	215
18179	215
52556	215
41156	215
69771	215
42878	215
80021	215
10363	215
36273	215
5616	214
3673	214
2673	214
9238	213
2542	213
4164	213
84891	213
11250	213
17372	213
2792	213
38839	213
40631	213
15001	213
16891	213
3304	212
25003	212
20787	212
14961	212
111387	212
207	212
80629	212
15100	212
4105	211
56345	211
115654	211
40580	211
9220	211
97818	211
24451	211
162412	211
15267	211
34070	211
5476	211
162368	211
16775	210
5209	210
48	210
1460	210
116752	210
70160	209
14081	209
3826	209
1682	209
6261	209
17294	209
2584	209
5165	209
4042	209
4227	209
132886	208
620	208
26451	208
16713	208
2500	208
68385	208
11285	208
15611	208
484	207
40433	207
2085	207
82736	207
19585	207
14277	207
81656	207
29395	207
10027	207
25094	207
4009	207
15160	206
1063	206
9570	206
14531	206
2800	206
48651	206
1858	206
14217	206
17171	206
4264	206
121558	206
44473	205
15271	205
2589	205
58349	205
70453	205
24357	205
7058	205
24318	205
76242	204
67905	204
7563	204
96890	204
3349	204
254821	204
46414	204
34447	204
5300	204
707642	204
147007	204
22853	204
16176	204
18838	204
8515	203
9893	203
60647	203
96765	203
82873	203
1077904	203
45915	203
12291	203
4317	203
17285	203
49067	203
30474	202
5658	202
80065	202
18698	202
5304	202
35696	202
24173	202
154915	202
1588	202
33740	202
13656	202
14857	201
48768	201
5796	201
41935	201
10154	201
6669	200
124911	200
209795	200
557	200
28197	200
113096	200
3091	199
45725	199
167769	199
15721	199
35709	199
3715	199
5514	199
167170	199
7895	199
131331	199
91225	198
14129	198
15337	198
18704	198
18397	198
2190	198
15811	197
10711	197
19628	197
35434	197
19835	197
12977	197
46382	196
34170	196
1221	196
684530	196
5037	196
8846	196
7993	196
28948	196
67383	195
3333	195
4187	195
