artist_id	count
109858	76
104486	76
14072	76
13858	76
51370	75
65321	75
53459	75
27238	75
13822	75
55408	75
36166	74
52587	74
124231	74
46665	74
14093	74
61244	74
36273	74
220158	74
24451	74
12549	74
14254	74
48712	73
2283	73
16109	73
22068	73
95698	73
33997	72
287051	72
10634	72
21718	72
69413	71
17668	71
14129	71
159780	71
13876	71
49244	71
48136	71
6148	70
80740	70
26329	70
51957	70
5794	70
20567	70
247972	70
131025	70
74726	69
26032	69
28949	69
49156	69
17562	69
35367	69
4042	69
43893	69
3376	69
15337	68
82206	68
431	68
68762	68
13331	68
12964	68
18838	68
8683	68
41457	68
69746	68
35608	68
15703	67
561014	67
23276	67
35591	67
41390	67
3853	67
69903	67
54167	67
68946	67
22817	67
89950	67
41394	67
1961	66
59633	66
92699	66
70488	66
2779	66
77517	66
23426	66
2333	66
52194	66
29395	65
104165	65
81257	65
220614	65
3607	65
57349	65
51743	65
59127	65
72521	65
21589	64
107050	64
43214	64
2872691	64
117164	64
9877	64
48658	64
6849	64
9168	64
23899	64
80327	63
10864	63
13407	63
112415	63
20741	63
331627	63
23057	63
29271	63
42976	63
10866	63
13689	63
85582	62
11825	62
7490	62
22843	62
35946	62
444357	62
41213	62
34727	61
19719	61
17834	61
18513	61
8689	61
637	61
6878	61
247967	61
26489	61
160142	61
700829	61
94047	61
10708	61
87157	61
5593	61
17447	61
55915	61
55469	61
53063	61
58139	61
104495	60
14993	60
15118	60
414031	60
70468	60
19091	60
41246	60
179130	60
58202	60
12530	60
27101	60
52906	60
59534	60
69844	59
48783	59
91704	59
70346	59
83007	59
24983	59
22427	59
146331	59
54084	59
16730	59
50584	59
69452	59
70331	59
7322	59
144648	59
35558	58
34795	58
26173	58
40628	58
55911	58
17277	58
43065	58
97289	58
29605	58
48699	58
34356	58
244976	58
61120	58
108272	58
2430	58
41158	57
35972	57
49877	57
180401	57
39211	57
48443	57
44252	57
58727	57
49873	57
28533	57
50281	57
16713	57
34037	57
70193	57
4762	57
22220	57
15032	57
9909	56
307388	56
35376	56
4788	56
55631	56
22757	56
85543	56
17756	56
43623	56
16239	56
26744	56
42232	56
25126	56
58782	55
10169	55
48876	55
48250	55
597	55
77299	55
4128	55
10291	55
5060	55
18536	55
13431	55
7240	55
29614	55
43123	55
53921	55
241684	55
1179	55
212951	55
49841	55
70163	55
29050	55
13118	54
282616	54
95470	54
37258	54
108889	54
48771	54
22853	54
36948	54
69745	54
75589	54
23734	54
57393	54
51326	54
89082	54
15603	53
12967	53
154915	53
3952	53
13235	53
38632	53
24328	53
295065	53
9841	53
115472	53
25003	52
16809	52
48990	52
19926	52
14023	52
48645	52
22019	52
9538	52
99632	52
27124	52
92837	52
21995	52
48684	52
30218	51
69308	51
70582	51
43551	51
69248	51
28492	51
3549	51
7986	51
6754	51
43939	51
34199	51
38817	51
155952	51
23055	51
50287	50
35016	50
39209	50
101390	50
14239	50
131241	50
38518	50
50955	50
27857	50
14165	50
22857	50
35955	50
67761	50
16259	50
21702	50
48738	50
36532	50
72325	50
82117	49
47848	49
137418	49
4120	49
26	49
53832	49
21156	49
3778	49
23183	49
60276	49
82618	49
82380	49
58011	49
36207	49
34436	49
35592	49
15099	49
29771	49
113096	49
70018	49
93764	49
4680	49
150524	49
19784	49
49067	49
21243	49
377991	49
13210	49
50031	49
35337	49
38106	49
5796	48
22280	48
93316	48
36376	48
34520	48
13240	48
10420	48
34817	48
31506	48
70005	48
40603	48
35594	48
29086	48
56082	48
13982	48
52158	48
59293	48
22628	48
101422	48
37302	48
28319	48
21551	48
19332	48
36400	47
22339	47
80953	47
26602	47
169615	47
29002	47
22872	47
5739	47
45715	47
115075	47
45516	47
67383	47
46653	47
16261	47
112657	47
8352	47
36300	47
16448	47
76148	47
16122	47
20030	47
82630	47
19366	47
22995	47
21560	47
38797	47
49945	47
50241	46
99478	46
55633	46
56313	46
28416	46
107395	46
34507	46
6933	46
68302	46
64945	46
81439	46
70073	46
125352	46
26988	46
17030	46
60317	46
150452	46
2695	46
35543	46
18391	46
378794	46
32726	45
13609	45
97808	45
55741	45
131331	45
15544	45
42910	45
23915	45
256694	45
