artist_id	count
15476	424
41520	423
14475	423
50464	423
28255	422
101015	421
3448	421
18360	421
105067	421
50582	421
115554	420
1441	420
7858	419
730	419
55311	419
56155	419
66760	418
42426	418
8282	418
42832	418
7030	416
11766	415
5335	415
45736	415
370	414
48721	414
3622	413
18334	413
18252	412
5058	412
43036	411
86065	411
19261	411
17957	410
17560	409
58036	409
2058	409
18216	408
39771	408
17959	408
16553	407
2856	407
13143	407
30978	407
49980	406
19053	406
15211	406
19682	405
42663	405
17710	405
4238	405
29514	405
34728	404
11671	404
21118	404
98121	403
16804	403
88649	403
58707	403
32223	403
4565	402
23683	402
15711	402
77533	402
18475	402
7470	401
7494	401
1533	401
72523	400
12055	400
35741	400
8354	399
8050	399
17460	399
4290	399
11675	399
5303	399
1472	398
11986	398
29591	398
52977	398
73020	398
18380	398
7136	397
7311	397
20403	397
11749	397
701059	397
4067	397
123931	397
11044	396
56726	396
31251	396
17530	395
79802	395
115067	395
18767	395
23148	395
18669	395
84471	395
6555	394
14632	394
27309	394
40579	394
10778	394
8529	393
29078	392
5022	392
72506	392
56556	392
2935	392
20061	392
10849	392
22434	391
81472	391
21817	391
5482	391
12212	391
922	391
36919	391
8538	390
13205	390
54771	390
8781	390
53756	390
28508	389
83135	389
10981	389
60857	389
33382	389
17995	389
99997	388
9333	388
52732	388
10216	387
41829	387
49907	387
46854	387
24448	387
4306	387
4670	387
31547	387
15216	387
124911	386
46719	386
2801	386
166785	386
35629	386
27499	386
76021	386
6419	386
42713	386
17297	385
5733	385
29041	385
74057	385
39078	385
43371	385
24285	385
51334	385
3656	385
6022	385
5169	384
38985	384
6021	384
19409	384
94440	384
39832	384
3082	383
16513	383
39643	383
17795	383
64001	383
66982	382
73683	381
82404	381
19733	381
37452	381
12499	381
15486	381
20122	381
18099	380
16836	380
24311	380
64350	380
38536	380
2686	379
27360	379
49587	379
17967	379
2775	379
7251	379
14996	379
42359	379
4421	379
16563	379
27245	379
11789	378
27891	378
29064	378
23543	378
16145	378
11396	378
41726	378
20137	378
27641	377
18832	377
68390	377
21451	377
11236	377
29695	376
28647	376
4674	376
18303	376
39150	376
5308	376
323	376
26987	376
10995	376
23785	376
5206	376
64896	375
18830	375
29037	375
10991	375
73310	375
17426	375
27863	375
44747	375
31389	375
23128	375
16177	375
25636	374
7029	374
36851	373
39288	373
57645	373
57961	372
18051	372
10837	371
4018	371
17974	371
74267	370
18003	370
28331	370
4768	370
14653	370
25106	370
81894	370
18894	370
5172	369
25706	369
5866	369
16378	369
2734	369
5023	369
15862	369
18630	369
49523	369
7468	369
23035	368
10071	368
108271	368
8698	368
36437	368
23679	368
5981	367
6858	367
16508	366
6758	366
26993	366
6357	366
11704	366
67163	365
85693	365
17429	365
39282	365
27651	365
3870	365
118778	365
75388	364
44803	364
15314	364
91931	363
17438	363
35036	363
10892	363
4064	363
25317	363
14018	362
57968	362
4754	362
2657	362
25728	362
228	362
30521	362
12444	362
2244	361
60558	361
14671	361
17614	361
4414	361
10056	361
3620	361
46648	361
22438	361
29596	361
15722	361
18537	361
47328	361
65197	361
45299	361
17877	361
50459	361
7449	361
46664	360
65705	360
10668	360
112984	360
27762	360
