artist_id	count
51487	297
20622	297
9913	297
4800	297
20731	296
162589	296
15699	295
6233	295
13646	295
66570	295
40346	295
11724	295
9391	294
52367	293
25077	293
10485	293
3344	293
66031	292
61141	291
36143	290
7089	290
9526	290
16226	290
2882	290
20512	289
8820	289
6275	289
4664	289
24912	289
17827	288
21162	288
2960	287
38818	287
6827	287
53878	287
27766	287
3833	286
66840	286
28021	286
9855	286
2820	286
4417	286
14352	286
79470	285
8140	285
6196	285
8969	284
6380	284
29055	284
2834	284
105096	284
3546	283
4625	283
916406	283
95379	283
1761	283
28817	283
21432	283
20871	282
32912	282
8026	282
16702	282
33096	282
7832	282
6150	282
4358	281
37117	281
81	281
12263	281
3589	281
4229	280
948	280
736	280
10201	280
11275	280
9530	280
28070	280
44018	280
7198	280
49095	279
10816	279
8986	279
16913	278
622312	278
65904	278
3637	278
23747	278
12893	278
20000	278
27985	277
19670	277
1859	277
705	277
39598	277
18337	277
2964	276
27103	276
2959	276
16356	276
65034	276
10665	275
7603	275
19944	275
16593	275
10568	275
9950	275
27770	275
16019	275
65922	275
67733	275
6757	274
27953	274
17861	274
27784	274
36728	274
4076	273
2938	273
51712	273
69634	273
45867	273
3612	273
59510	273
36091	273
11757	272
32217	272
5431	272
71806	272
65595	271
112581	271
16956	270
4274	270
117378	270
89514	269
4251	269
5705	269
86171	269
15849	269
16377	269
4572	269
69878	269
4234	269
4612	268
17274	268
28843	268
17000	268
24580	268
20654	268
10735	268
16265	268
21394	267
1583	267
4999	267
15625	267
3029	267
10209	267
10269	267
14488	267
42761	266
1844	266
59349	266
20736	266
5618	266
7423	266
2948	266
12909	265
17754	265
9624	265
42837	265
17132	264
11954	264
109213	264
32422	264
7759	264
43315	264
4640	264
6342	264
13573	263
40633	263
4901	263
8631	263
17648	263
67059	262
7199	261
11207	261
3497	261
12224	261
14159	261
16331	261
28003	261
5501	261
181843	261
17432	260
3548	260
17368	260
10767	260
28279	260
6730	260
28724	260
12367	259
48984	259
36762	259
17723	258
74579	258
27506	258
5712	258
2110	258
28726	258
