	artist_id
28778	3597
15407	3595
18695	3592
49002	3587
16269	3586
26725	3584
2656	3584
12979	3581
6278	3575
4780	3566
16459	3562
18224	3562
34447	3560
100368	3560
28852	3558
14097	3555
6319	3549
3075	3548
48380	3543
149	3540
14719	3533
15338	3531
4196	3530
13099	3529
4667	3527
4242	3526
15654	3520
45986	3515
15438	3513
10324	3512
7540	3512
11760	3509
5785	3507
28551	3501
808	3498
34460	3495
792	3487
48114	3486
14242	3486
15191	3483
526	3482
4122	3478
25097	3477
617	3473
9387	3471
7332	3469
11521	3464
34	3464
9001	3464
9703	3463
7272	3459
4487	3456
15820	3454
14823	3452
481	3449
363	3444
3380	3443
3900	3437
34228	3436
9162	3435
7047	3430
6270	3428
39308	3427
3855	3425
26710	3418
21698	3415
2706	3412
27869	3411
21454	3406
46747	3402
14772	3399
15543	3390
258	3387
9536	3383
11064	3382
1774	3379
7283	3375
486	3369
3890	3367
22840	3364
49172	3360
5194	3358
66	3358
2968	3358
1676	3357
16197	3353
45840	3353
26451	3337
3118	3336
70017	3336
2673	3332
13609	3323
3149	3319
26636	3307
19191	3306
30629	3306
2767	3306
66173	3305
2566	3302
2506	3302
35434	3300
10184	3299
4636	3295
5284	3295
292	3294
28442	3292
33977	3291
2072	3288
6349	3288
6261	3283
28733	3282
6185	3281
4588	3281
6550	3280
8136	3276
14852	3274
16097	3274
48375	3271
10097	3271
8921	3267
15204	3262
11097	3262
27059	3262
5267	3261
19425	3261
30284	3260
8013	3258
9692	3256
57336	3255
14784	3254
5527	3253
1285	3252
131	3249
16432	3248
9650	3244
987	3244
20432	3241
28458	3241
49900	3240
5379	3240
6322	3238
30001	3228
97	3226
9039	3226
14565	3224
6157	3221
34768	3220
18365	3220
3636	3220
29137	3216
2574	3216
15026	3214
16258	3212
8520	3211
5681	3209
6130	3208
15142	3206
4842	3204
3298	3202
6932	3201
15406	3196
17404	3189
26809	3186
8268	3186
15075	3185
16654	3185
14795	3184
54091	3183
11285	3183
1439	3182
422	3180
6857	3178
18280	3176
44098	3175
27238	3173
42224	3171
366	3170
21041	3170
44311	3167
683	3162
273	3160
17352	3158
2638	3154
18401	3152
11266	3150
9174	3149
9220	3148
36383	3147
7463	3141
48	3139
53924	3137
45090	3133
16293	3130
60352	3130
33195	3129
2390	3129
8597	3129
5986	3128
18494	3128
12615	3116
412	3116
17854	3110
10072	3110
19648	3103
103811	3103
12618	3095
8034	3094
14745	3092
66016	3092
53080	3090
2974	3090
139893	3085
22804	3085
2556	3083
9485	3082
3974	3073
3089	3069
45013	3069
77287	3063
10707	3061
3712	3056
430	3056
15417	3053
6283	3052
9832	3051
2258	3047
9760	3037
34535	3034
60871	3033
6047	3032
14213	3028
3324	3026
35696	3024
20216	3023
224	3019
2592	3019
12955	3018
18704	3014
38613	3012
7511	3011
32553	3010
26027	3009
4752	3009
1890	3008
16858	3001
10310	3001
57318	2994
14401	2991
52302	2985
18227	2985
27649	2983
336	2982
49067	2981
1826	2981
2026	2979
35366	2979
12985	2977
16062	2977
5700	2974
2	2972
33915	2971
29405	2969
16122	2966
348	2965
2990	2963
24347	2962
22005	2961
3156	2960
19067	2958
16203	2957
9629	2957
13822	2956
10398	2956
36163	2954
8170	2953
286	2945
9638	2943
69706	2942
10977	2940
28688	2935
15097	2935
3897	2933
15649	2933
7489	2933
36225	2930
3730	2925
3349	2924
1415	2924
10566	2921
7335	2920
6546	2920
12982	2919
253580	2912
50722	2911
1513	2910
130385	2904
4311	2904
19208	2901
41458	2899
4106	2899
42328	2895
3017	2895
2420	2892
42912	2892
2925	2891
18899	2891
93064	2891
10191	2888
28548	2887
3827	2887
29079	2886
7906	2882
1221	2881
3304	2878
20129	2878
13239	2877
7256	2876
70053	2873
9181	2867
15065	2867
35759	2865
44922	2864
765	2864
3042	2863
4896	2856
19741	2855
13982	2851
8808	2850
84	2849
17809	2846
369	2844
7052	2839
8233	2838
40662	2837
19780	2833
28973	2833
48029	2830
9801	2828
72447	2826
35597	2825
35277	2825
16156	2824
16809	2823
58682	2820
9618	2814
22280	2811
9362	2811
68338	2811
29127	2810
29147	2810
176	2809
6461	2805
10700	2804
89140	2803
27638	2800
3792	2798
218360	2797
238856	2793
19894	2792
38827	2791
3201	2789
4556	2788
6861	2786
14057	2785
12718	2779
223	2779
91338	2778
3642	2777
28314	2777
28815	2777
67636	2776
32067	2775
18555	2771
9043	2770
15119	2768
15	2768
13745	2765
14776	2758
439	2755
4661	2754
13287	2754
2479	2751
7300	2751
741	2747
87187	2741
2426	2739
181	2737
10643	2735
20449	2735
7308	2735
2610	2733
9933	2732
16598	2731
14106	2727
4033	2726
9860	2725
27749	2724
7328	2718
3037	2708
4554	2708
15523	2705
3057	2702
2555	2701
8033	2701
18458	2698
6195	2698
1532	2695
9498	2695
9911	2695
2954	2693
23828	2690
47370	2690
26326	2689
33556	2685
8947	2680
9295	2678
17807	2677
35588	2673
8764	2671
40672	2669
7336	2668
25458	2667
23191	2667
4760	2664
9516	2662
7663	2662
17298	2661
3315	2661
16304	2660
39520	2660
3912	2657
255	2656
7492	2654
15867	2653
29473	2650
15686	2650
14834	2649
8037	2644
3126	2643
7804	2641
45489	2639
4056	2638
4191	2638
9651	2635
17475	2634
2235	2633
13697	2632
174	2632
30154	2631
9959	2628
15483	2626
277193	2626
15234	2625
18356	2623
231	2622
28168	2620
557	2616
140441	2608
8015	2608
13648	2608
26172	2608
15136	2605
17811	2603
15035	2602
9496	2600
5737	2590
913	2590
18168	2587
22939	2586
8446	2586
69495	2585
10518	2581
7547	2576
32665	2575
17585	2573
35395	2573
1682	2572
9632	2572
699	2571
1069	2570
48789	2564
836	2563
18851	2562
2553	2562
14840	2562
6904	2558
7040	2558
7932	2555
2920	2553
4096	2550
3659	2539
16401	2539
17113	2538
12189	2534
48503	2532
4020	2530
12599	2527
15202	2527
9159	2526
28570	2522
48768	2519
3763	2518
48658	2515
3376	2515
52232	2508
43581	2507
14816	2507
13585	2506
21604	2505
13240	2504
9918	2501
18656	2491
35592	2491
13606	2491
15852	2481
22713	2479
10399	2478
12966	2474
5144	2472
126005	2471
7277	2469
13339	2468
17095	2466
6822	2463
19678	2458
5304	2458
6878	2457
15381	2455
47387	2455
27337	2455
6087	2454
12346	2453
3090	2453
15428	2452
9938	2446
626	2446
2209	2446
17527	2444
38573	2444
29140	2439
9474	2437
10711	2437
496	2436
18818	2433
167	2431
1994	2429
21160	2425
46688	2423
43820	2421
13586	2416
10276	2413
35000	2412
4945	2411
48675	2409
39439	2408
35557	2405
8683	2402
13309	2402
3445	2400
285	2400
10402	2397
36492	2396
5697	2395
4127	2394
419	2394
4730	2393
450	2392
3419	2392
30724	2392
14537	2390
70540	2389
5047	2388
4669	2388
25094	2385
10120	2380
16303	2380
620	2379
2832	2379
4042	2374
14133	2371
4161	2370
10076	2370
18225	2365
13326	2364
9494	2362
18036	2361
22689	2360
14722	2359
9539	2358
14554	2357
39242	2357
8651	2356
310651	2355
4499	2353
23912	2353
15903	2353
15611	2350
27500	2349
10339	2347
72977	2345
19373	2343
19201	2341
13310	2341
4297	2339
8804	2339
22469	2333
4009	2333
9560	2333
15100	2331
29102	2328
35615	2327
36197	2327
48692	2325
22478	2325
1718	2323
15688	2323
27410	2319
2545	2318
41086	2315
45915	2313
11079	2311
35746	2308
957209	2307
34334	2307
4133	2306
2056	2305
20479	2305
28821	2305
23478	2304
7045	2303
29205	2302
33952	2300
567	2299
5383	2294
3893	2292
50552	2291
23340	2291
16781	2289
4967	2283
9028	2277
18318	2276
8989	2274
141669	2272
15623	2272
6669	2271
1351	2269
9991	2263
32178	2263
6222	2262
13774	2261
16670	2259
72209	2259
30565	2259
7212	2258
4202	2257
22725	2256
9569	2254
15120	2252
6385	2252
19926	2251
35609	2249
13867	2247
3555	2244
10395	2244
6426	2244
5384	2242
3309	2241
1772	2239
3886	2238
14948	2238
17455	2237
14969	2236
14093	2235
34968	2232
31	2232
28428	2231
9897	2231
10540	2231
1053634	2229
10624	2227
17127	2227
3139	2227
40619	2226
14225	2224
11810	2222
10537	2220
22841	2218
38876	2218
6999	2216
5046	2216
2827	2215
16524	2215
2967	2214
18222	2213
40755	2213
15326	2213
26994	2211
29455	2211
14850	2210
10107	2209
15235	2206
40458	2203
14128	2202
48594	2202
104486	2199
27295	2199
25761	2198
12394	2195
22535	2195
10125	2194
2807	2193
2849	2190
67657	2187
20056	2185
9986	2185
5407	2184
14072	2184
13459	2178
13227	2177
38798	2177
40102	2176
17587	2176
9588	2175
28492	2175
2751	2171
95478	2170
8694	2169
19954	2169
88171	2167
70021	2164
27268	2162
12603	2160
27673	2159
4544	2159
3377	2159
15399	2157
7245	2155
28913	2154
9789	2153
27151	2152
26713	2152
42727	2151
13504	2149
112229	2148
6849	2146
18710	2144
10265	2143
16295	2141
256	2141
596	2141
17706	2139
13163	2138
49	2135
20810	2128
1453	2128
17003	2128
23388	2127
14020	2126
3122	2121
48379	2120
38630	2120
5514	2119
7331	2118
16632	2116
47567	2116
48805	2115
15380	2115
4087	2114
26144	2113
24146	2111
9478	2110
22830	2109
208	2108
10562	2107
15267	2106
789	2106
22747	2104
22312	2103
50595	2103
22069	2102
2701	2101
11239	2100
226	2100
3971	2097
42976	2097
21405	2096
2979	2092
22975	2091
1795	2090
8008	2090
247	2088
3818	2087
9559	2087
10387	2086
26707	2086
6844	2084
4114	2084
53244	2084
16123	2084
17547	2083
6016	2082
4101	2081
10238	2080
7993	2079
9299	2078
120	2078
3067	2077
34275	2075
19267	2075
46466	2072
17842	2071
15124	2071
5574	2069
11777	2068
21563	2067
585	2066
474	2065
28403	2064
37829	2063
10134	2062
3716	2062
19895	2062
2100	2062
18989	2059
22432	2059
7910	2058
171620	2055
3782	2054
15425	2053
17362	2051
4573	2049
2998	2048
28945	2047
15926	2047
9706	2046
7886	2044
29034	2044
9513	2043
35591	2043
28592	2040
456	2040
7157	2039
9643	2038
18568	2038
17408	2037
9507	2037
10795	2036
23057	2036
36532	2035
15884	2030
35761	2030
26548	2029
13225	2028
98	2028
85693	2028
37985	2027
4679	2025
9874	2024
29471	2023
5037	2023
5174	2021
17316	2019
23779	2019
14769	2019
766	2018
16682	2018
7908	2016
58296	2016
7563	2015
8138	2013
14810	2011
15594	2010
6853	2010
4243	2010
2805	2010
36499	2009
131241	2009
11664	2008
65403	2006
6288	2005
11611	2005
4649	2004
16214	2002
15249	2000
483	1998
41390	1997
27757	1997
3356	1997
36134	1994
69635	1993
15332	1989
3847	1989
6577	1987
8689	1987
34070	1987
48724	1986
9568	1986
4639	1984
48493	1981
54734	1978
19199	1975
3520	1975
4455	1975
38873	1974
8889	1974
324	1974
79127	1973
44837	1972
27243	1970
8171	1970
27898	1970
13336	1965
17152	1964
11020	1964
46028	1964
28383	1963
36380	1962
270	1962
10525	1960
10575	1959
9058	1958
8932	1956
65795	1955
33038	1954
13352	1954
16078	1952
16708	1951
46686	1951
22488	1948
121558	1946
16494	1946
3629	1946
18717	1944
12452	1944
764	1939
7506	1938
101302	1938
22605	1938
24865	1937
34917	1936
34482	1935
28319	1935
28796	1934
9746	1934
8014	1932
27585	1932
4253	1931
49060	1931
34170	1930
3323	1929
133569	1926
464	1926
3984	1924
6277	1923
33732	1919
5285	1917
29543	1917
100880	1917
27659	1916
35992	1916
244	1915
13231	1914
26210	1914
9156	1913
15398	1913
11657	1912
69745	1911
794	1909
5127	1908
2571	1908
77	1907
34616	1907
19889	1904
63	1903
17351	1901
22063	1897
16051	1897
8800	1896
50774	1894
38556	1890
34560	1889
3413	1887
65777	1887
81963	1886
28746	1884
14723	1884
68334	1883
18175	1880
13591	1880
9538	1879
2869	1878
1674	1878
173917	1877
5330	1876
16352	1876
39056	1876
10589	1876
7329	1874
4010	1874
2294	1874
11736	1873
74726	1873
6552	1872
239	1870
38817	1870
444	1869
22734	1868
3597	1866
7857	1864
51043	1864
7546	1864
89082	1864
75412	1863
5492	1863
5604	1860
757	1859
5658	1859
558	1857
8017	1856
17991	1856
17900	1855
5305	1855
27763	1854
3478	1853
9503	1852
7032	1852
4718	1849
3842	1847
13861	1845
10336	1844
1789	1844
15811	1844
13559	1844
147	1843
101246	1842
5884	1840
10611	1839
16467	1838
34417	1837
15002	1836
1100	1836
679	1835
50955	1834
43773	1830
22761	1830
91271	1829
44956	1828
4275	1826
7158	1826
4600	1825
2241	1825
13474	1823
52614	1822
27617	1822
17363	1822
15540	1822
9654	1821
43214	1821
13667	1821
627	1820
28905	1820
2476	1819
1804	1816
4044	1815
4047	1814
30093	1813
6251	1812
16421	1810
16039	1808
11038	1805
21809	1805
93759	1805
4532	1803
7340	1802
45029	1802
49016	1801
16800	1797
34727	1796
48478	1794
619	1792
443	1792
4459	1792
6940	1790
15070	1790
35685	1789
8318	1789
16212	1789
20400	1788
14471	1788
9549	1788
22882	1784
9773	1781
76741	1781
7833	1781
34534	1780
5590	1779
2285	1776
123590	1776
2086	1776
49480	1775
132997	1774
8035	1774
22857	1773
147902	1773
12964	1771
15924	1771
5573	1771
2569	1771
10526	1769
6408	1769
14533	1769
13825	1767
5593	1764
34037	1764
73269	1763
23520	1761
53947	1761
2475	1761
9955	1760
39841	1758
7404	1758
12597	1756
35614	1756
14973	1755
48997	1755
15188	1755
9151	1752
67118	1752
12135	1750
12156	1750
17479	1750
32704	1749
12428	1747
12540	1746
48699	1744
8122	1743
29088	1743
31872	1743
14724	1743
1082	1742
3048	1741
825929	1740
12535	1740
15672	1738
14268	1737
29399	1735
14993	1735
13876	1735
