artist_id	count
7242	441
18914	441
27331	441
18371	441
15602	441
16709	441
22202	439
103312	439
3411	439
61139	439
48646	438
73355	438
24590	438
48412	438
35504	438
27639	437
52278	437
31876	437
8394	437
29070	437
15698	437
80012	437
9381	436
36178	436
30235	436
70248	436
29783	436
27508	435
5484	435
17853	434
25611	433
23593	433
15610	433
18519	433
19439	433
23581	433
797	432
38875	432
85327	432
12627	431
28749	431
2580	431
55107	430
59276	430
16172	430
52253	430
73077	429
35540	429
70506	428
3081	428
14522	428
35462	428
67105	428
76601	427
45686	427
49737	427
12772	427
11808	427
16680	427
10139	426
36120	425
9850	425
56969	424
9239	424
14251	423
13340	423
15560	421
36192	421
13638	421
18154	421
25507	421
10633	421
19119	420
13753	420
14802	420
43340	420
59483	419
13652	419
39178	419
614	419
35756	417
7406	417
30524	417
695	416
36491	416
14804	415
39120	415
52399	415
17456	415
53451	414
27972	413
71516	413
109402	413
22045	413
59122	413
22746	413
36024	412
8461	412
10117	412
140666	412
17312	412
26846	411
4892	411
4683	411
16255	411
3523	411
6937	410
26195	410
79077	409
13502	409
67707	409
48391	409
16012	409
14293	409
83221	408
46461	408
4802	408
55176	407
6820	407
7831	405
107990	405
34582	405
50925	405
18244	404
48575	404
8938	404
16322	404
20526	404
19783	403
12892	402
22402	402
50351	402
5171	402
16400	402
11404	402
18179	402
37020	401
2097	401
36408	401
3014	401
20885	400
7913	399
21422	399
100929	399
114654	399
32546	399
9041	399
55582	399
15781	399
6405	399
3030	398
18229	398
68354	397
14576	397
5637	397
46070	397
17904	396
36020	396
34569	395
45011	395
21528	395
48778	395
30059	395
6743	395
54025	395
59627	394
28709	394
2154	394
26845	394
2572	394
81130	393
81789	393
46490	393
14215	393
70631	392
35710	392
74413	391
12642	391
41203	391
9048	391
26637	391
28760	390
11952	390
72777	390
41172	390
48045	390
2666	389
49878	388
20441	388
52920	388
6103	388
72664	388
38722	388
130353	387
19480	386
43927	386
2816	386
32719	386
35919	385
10905	385
17826	385
42081	385
10631	385
75098	384
878	384
26949	384
10621	383
9616	383
35962	383
166135	383
9050	382
7931	382
38697	382
38354	382
328	381
32218	381
21688	381
88957	381
13679	381
95356	381
26863	381
26976	381
480	381
15717	380
2704	380
20792	380
20286	380
106582	379
43059	378
45037	378
56772	377
14789	377
44730	377
13232	376
761	376
22364	376
16835	376
83300	376
14089	376
71718	376
5266	376
38945	376
7991	376
28553	376
68626	376
26673	376
71548	375
5915	375
6558	375
18223	375
8107	375
51069	374
16507	374
7866	374
7602	374
6981	374
20794	373
17375	373
59698	373
8727	373
26832	373
9906	373
30822	373
29462	373
26720	373
48215	372
52879	372
6935	372
18170	372
99948	372
99978	372
17036	371
16393	371
26991	371
43226	370
64318	370
7751	370
50765	370
77557	370
22011	370
11049	370
109401	370
9082	369
77733	369
44801	369
3625	369
3602	369
91092	369
45132	369
7444	368
23963	368
48233	368
8677	368
2047	368
9142	368
26866	368
8108	367
61192	367
8519	367
86063	367
6493	366
4597	365
80992	365
31301	365
19613	365
24277	365
22513	364
49275	364
13727	364
36764	364
12208	364
3993	364
22222	364
69648	364
38545	363
114028	363
2850	362
18156	362
39034	362
116362	362
71723	362
15975	362
17411	362
17823	362
53835	362
34441	362
20093	362
17364	361
47161	361
15137	361
6046	361
15723	360
7574	360
21573	360
32989	360
34695	360
335	360
116141	360
9757	360
25473	360
38667	360
33003	360
2054	360
10037	359
27964	359
14120	359
17076	359
13321	359
18165	359
18699	358
21909	358
10376	358
69155	358
27478	358
171758	357
17653	357
2389	357
11384	357
18213	357
77336	356
7510	356
19502	356
18834	356
11299	356
3883	356
1153	356
8532	356
645	356
18522	356
7576	355
880	355
31059	355
88563	354
2503	354
95771	354
3838	354
1888	354
17618	353
7580	353
8726	353
542324	353
17603	353
20418	352
35656	352
84156	352
6654	351
51292	351
17517	351
36504	351
72036	351
17898	351
44786	351
15457	350
9022	350
16534	350
116609	350
7271	350
41752	350
20020	350
55673	350
4641	350
114026	349
13717	349
6682	349
26586	349
10992	349
67709	349
150394	349
