	artist_id
2689	16496
5778	16492
4377	16429
2706	16360
16881	16316
17414	16270
844	16242
6668	16241
6199	16211
6122	16183
6230	16103
11224	16043
1649	15959
8920	15878
8671	15751
2730	15681
4006	15660
16542	15645
1947	15611
14795	15595
2573	15559
1421	15540
3253	15532
17421	15482
12986	15479
3841	15457
507	15410
6795	15409
200	15393
517	15390
3079	15388
16889	15376
44	15337
8649	15265
220	15186
466	15168
4842	15131
198	15099
5821	15018
3690	15006
334	14976
9511	14967
12959	14944
2508	14922
3138	14896
1626	14870
4247	14844
839	14795
475	14754
3722	14752
8197	14750
1681	14728
2588	14620
4023	14586
15104	14531
13317	14524
190	14513
8139	14509
73	14502
2586	14500
3588	14478
4249	14446
7661	14445
436	14427
14365	14425
2748	14424
3151	14371
6067	14370
2907	14363
1466	14332
9466	14304
18	14282
1701	14279
4168	14272
17	14266
48	14234
2726	14141
17503	14118
282	14118
6421	14117
17815	14112
14305	14105
2782	14081
4567	14065
96	14040
7295	14007
3153	14005
8933	13988
7050	13975
10183	13943
2436	13837
523	13834
23182	13755
13757	13749
4619	13730
10046	13723
354	13646
810	13625
19681	13623
26844	13615
1687	13611
3424	13483
92	13412
6100	13412
9642	13352
4227	13279
609	13246
3731	13238
4965	13219
4609	13173
11732	13162
4780	13153
7058	13105
75	13100
47	13079
2214	13072
7990	13048
801	13048
14726	13023
9868	13022
3136	13019
1312	13001
1144	12996
2716	12963
680	12955
2771	12949
4692	12940
2731	12919
5254	12916
6270	12908
4343	12835
5137	12815
973	12800
2583	12795
15385	12731
3120	12730
7042	12722
14082	12653
22923	12642
1990	12633
186	12633
2708	12624
7959	12608
7397	12605
20895	12605
10112	12602
3089	12574
2584	12573
8919	12573
10006	12569
6847	12548
3750	12536
1551	12530
3739	12509
15003	12484
8132	12476
2932	12430
2863	12395
7317	12369
8988	12359
709	12315
7952	12288
869	12285
3241	12280
2552	12277
5045	12273
9486	12210
16053	12196
811	12191
4038	12166
14134	12166
391	12151
4696	12143
3199	12140
106	12122
10522	12093
82	12092
8362	12088
9693	12052
3940	12045
11180	12026
10324	11993
14208	11991
2980	11987
5504	11978
9512	11958
1991	11902
8596	11886
1366	11849
4399	11842
2940	11836
35475	11821
4624	11816
11179	11812
3091	11807
6349	11799
62	11789
6379	11764
3999	11760
6290	11759
3653	11755
7600	11749
2200	11739
6375	11736
1074	11724
770	11700
60	11694
9313	11693
6138	11681
7492	11675
521	11657
2705	11656
351	11639
2287	11621
1502	11593
4122	11552
3734	11524
111	11481
3599	11448
3616	11441
2788	11438
9620	11420
4196	11398
12381	11391
10027	11379
2587	11374
5192	11364
336	11359
275	11336
3730	11320
8808	11289
5701	11286
2474	11282
2567	11279
4834	11274
3886	11256
9625	11240
10523	11222
34	11216
10024	11204
1354	11201
5860	11170
2789	11155
3729	11112
10004	11101
9683	11062
34583	11056
4307	11049
8821	11019
6249	11012
3837	11011
12151	11009
486	11007
3254	10999
7337	10973
2656	10973
1605	10955
9	10934
4082	10895
42795	10847
41694	10836
4366	10828
8035	10825
14806	10824
1130	10819
9037	10796
5891	10794
9028	10787
6545	10771
15154	10748
1425	10721
7488	10715
8597	10663
138	10654
9915	10651
11266	10638
7907	10615
13187	10614
1359	10574
26030	10573
11237	10566
509	10564
8731	10562
7014	10561
15053	10560
2673	10559
40	10539
113	10534
9483	10527
15098	10524
6776	10512
4588	10504
6278	10494
8233	10483
38997	10463
12808	10434
7255	10432
11135	10429
10179	10397
2173	10395
10158	10379
13789	10372
16452	10364
2000	10329
3670	10310
2638	10310
86	10302
207	10297
6040	10295
4719	10281
15949	10263
192	10231
15520	10213
7040	10184
2890	10184
4111	10167
15248	10166
8015	10147
6306	10131
6844	10120
12616	10109
1440	10091
32732	10069
66	10068
3103	10063
13449	10044
10338	10036
3318	10035
4101	10002
6334	9995
5974	9988
6173	9980
1767	9974
13197	9968
2799	9935
2648	9933
17349	9916
9903	9869
13852	9847
8389	9812
1969	9792
19	9759
30627	9715
32553	9709
4546	9696
11281	9674
15624	9671
3912	9668
13194	9634
9873	9592
22976	9585
439	9582
8450	9554
476	9520
7505	9520
3078	9514
991	9493
2943	9468
17527	9462
4890	9454
2544	9452
5031	9424
1774	9421
3349	9410
3751	9404
4843	9386
3128	9377
7929	9363
4596	9361
1069	9337
8850	9319
319	9311
9643	9284
3590	9256
501	9250
9615	9232
174	9230
4191	9228
7046	9219
3004	9210
23831	9202
420	9200
104	9189
1532	9169
9058	9167
13397	9139
42835	9129
27720	9121
5527	9118
24239	9095
1690	9079
12963	9055
3027	9041
46786	9040
4170	9036
17344	9034
15910	9031
15654	9013
7031	9004
13697	8992
36386	8983
17128	8981
2613	8976
10464	8943
2991	8938
2559	8933
27750	8926
495	8920
6891	8918
15810	8917
16258	8912
493	8911
12239	8909
11033	8906
6393	8873
6108	8860
4636	8855
7330	8853
28577	8849
8773	8841
196	8838
5046	8838
2355	8804
2828	8795
2732	8760
8136	8759
35650	8750
1324	8747
6561	8741
154	8736
549	8704
2235	8693
8856	8686
5349	8683
15749	8680
9488	8678
3130	8678
8804	8675
155	8669
2683	8666
131	8644
13500	8616
17352	8607
3716	8596
422	8591
13042	8589
221	8557
97	8557
3312	8553
4276	8531
407	8524
95	8518
3106	8515
74	8504
7563	8503
5945	8494
4603	8491
15334	8473
539	8468
29246	8461
3096	8460
11056	8451
7396	8436
4752	8435
10707	8422
701043	8403
13556	8377
52591	8370
409	8361
1670	8353
6399	8329
2416	8306
15770	8300
3721	8287
256	8284
8037	8266
1772	8262
9136	8248
2967	8246
13037	8244
19437	8241
18695	8238
494	8234
7068	8233
14138	8230
14995	8227
20934	8220
10582	8184
9703	8181
19067	8177
270	8176
5833	8170
5465	8155
10518	8150
473	8147
39	8138
13286	8126
128	8114
1899	8113
8764	8110
2362	8080
5571	8039
6130	8037
15155	8019
18224	8004
5190	7998
631	7988
7463	7955
380	7951
12452	7929
3010	7922
29069	7920
2505	7917
16269	7912
19645	7909
3885	7908
2322	7898
32216	7896
27748	7896
28818	7892
8651	7884
12187	7878
6669	7866
4614	7862
5307	7859
2664	7858
3156	7846
15649	7831
16289	7821
12085	7819
8520	7817
15543	7814
6047	7811
4475	7800
222	7798
9876	7789
26209	7781
15653	7781
14841	7760
8010	7754
765	7747
214	7742
20399	7739
3711	7725
180	7723
188	7722
808	7692
217	7685
3316	7684
4556	7683
9347	7680
3268	7678
16428	7676
2585	7675
9944	7671
11249	7637
2557	7610
27155	7607
11242	7600
17408	7599
149	7591
2325	7584
28551	7583
4297	7577
11	7574
3200	7565
11309	7563
10330	7560
20292	7552
6932	7524
5700	7521
6016	7514
110	7508
3008	7507
3695	7500
7339	7496
5284	7485
12718	7466
27749	7443
16268	7431
18280	7426
2479	7421
12141	7420
481	7419
3918	7416
14526	7395
3370	7393
677	7374
6283	7357
2555	7354
4455	7336
9720	7317
7256	7309
8034	7290
7895	7259
1826	7257
10537	7246
17842	7245
13917	7238
6788	7233
2506	7216
17444	7212
5569	7207
6904	7206
2604	7193
5194	7192
2767	7188
9220	7166
14073	7139
32665	7138
42730	7126
2846	7125
45840	7124
14562	7122
4313	7116
60024	7116
29203	7109
9481	7108
1034	7096
8945	7081
5041	7078
530	7069
9847	7068
210	7068
9478	7067
27747	7066
9539	7060
11254	7057
9550	7056
2691	7041
15867	7039
5162	7036
23458	7034
18273	7026
14784	7013
10031	7010
13219	7007
2556	7003
5090	6978
13253	6971
13066	6968
2913	6960
17809	6960
697	6959
15483	6957
4033	6939
15000	6935
4487	6931
2968	6927
9518	6922
19955	6915
7935	6913
127	6911
5397	6909
16770	6905
3380	6903
10310	6896
8008	6894
1704	6894
36197	6892
43624	6842
12189	6842
2481	6841
1789	6822
14825	6817
273	6809
678	6805
8996	6803
16097	6792
1513	6787
6819	6787
136	6784
25094	6763
2763	6760
24977	6743
9789	6743
7047	6742
5305	6740
514	6738
4011	6721
2209	6707
212	6705
9766	6696
38798	6684
15192	6667
8122	6650
6799	6643
3821	6642
2093	6637
9986	6631
28210	6625
14455	6613
2301	6608
9496	6606
7489	6605
6322	6599
11064	6596
5211	6594
2818	6590
9952	6589
9477	6582
6868	6582
9498	6579
17507	6578
4165	6556
8932	6555
4397	6529
8030	6527
16078	6524
11079	6515
67668	6512
20479	6504
5336	6494
20432	6490
7984	6490
1711	6483
7537	6480
9772	6466
30565	6464
10072	6451
2792	6448
38573	6447
5069	6439
4096	6423
4310	6417
9159	6400
458	6399
13745	6398
2933	6398
4941	6392
6319	6389
617	6388
14823	6388
7243	6388
7045	6380
18851	6378
4114	6377
4573	6375
3087	6370
1812	6369
9875	6368
9039	6366
11084	6363
8794	6363
3782	6356
6157	6349
17404	6348
7598	6339
10313	6318
10398	6311
15395	6299
5697	6297
4676	6293
1315	6285
15146	6284
17811	6280
9928	6274
5340	6273
177	6270
7052	6266
4317	6261
178	6255
4667	6248
4025	6246
13301	6244
2805	6234
20	6226
10711	6214
5457	6212
13099	6211
16470	6198
9148	6197
12394	6194
16692	6188
2827	6174
363	6171
4942	6156
2942	6153
9043	6141
20790	6137
2258	6137
10705	6133
8014	6132
1317	6131
4183	6128
179	6127
150	6114
3149	6113
11285	6107
7326	6104
20400	6104
2811	6102
11565	6095
6262	6090
4047	6090
14213	6088
3784	6086
26809	6075
17817	6074
14783	6066
10103	6057
7833	6053
7158	6053
23912	6050
164	6034
48375	6029
2990	6024
9910	6011
4125	6002
15116	6000
20775	5998
9430	5981
4720	5980
42224	5976
20047	5976
26725	5951
20449	5945
39056	5945
2476	5941
7932	5940
16654	5939
4979	5932
4748	5931
3544	5924
9487	5924
2751	5918
4600	5913
24318	5911
11521	5909
11984	5907
2974	5904
18168	5895
19793	5889
2314	5887
444	5887
3659	5887
3935	5886
6195	5886
3852	5879
28572	5874
33985	5873
9991	5872
13708	5861
16859	5848
5341	5844
263	5836
1978	5834
14839	5831
9295	5825
7506	5822
2420	5820
15101	5816
5174	5798
474	5796
2926	5796
57389	5795
4092	5791
7487	5786
14871	5782
567	5766
22648	5758
3042	5752
223	5747
14033	5731
10395	5728
18458	5727
11760	5721
13504	5720
20031	5719
14834	5718
3416	5713
5009	5703
7272	5694
286	5684
10000	5684
21092	5682
4607	5662
3763	5658
526	5656
15202	5653
17316	5652
10097	5652
5304	5642
30	5642
4467	5632
2542	5627
9760	5618
15589	5610
2994	5609
17041	5607
14932	5599
9101	5581
5327	5581
2954	5580
142	5578
20216	5577
15195	5569
4162	5563
2674	5557
24883	5554
3938	5550
8923	5550
37829	5541
276	5539
1682	5536
15065	5535
2778	5532
2701	5532
5333	5525
443	5523
17095	5509
3075	5508
15110	5501
41087	5498
36497	5495
16682	5487
15198	5473
2697	5466
978	5460
16844	5453
13459	5449
4127	5446
9804	5446
742	5440
22469	5438
14998	5432
98	5430
8296	5417
3139	5416
3890	5411
11611	5406
7993	5406
6546	5403
6881	5403
6780	5401
2566	5400
4056	5400
16203	5393
8805	5391
21982	5390
4159	5390
4106	5383
10716	5382
8186	5373
15437	5370
56345	5370
3146	5364
13036	5362
2294	5358
15594	5350
7906	5344
2072	5334
5379	5333
52402	5331
15326	5327
3387	5326
56825	5323
7908	5323
28625	5323
16281	5322
13586	5316
16135	5315
3855	5308
2920	5307
1891	5292
16525	5284
10402	5277
1477	5276
3126	5269
18506	5265
2545	5265
22603	5257
3650	5256
7540	5254
28743	5253
15538	5250
22468	5248
18227	5218
7276	5218
11020	5210
5176	5208
25507	5206
4579	5205
2807	5199
10704	5193
6263	5189
17547	5185
30366	5184
32559	5182
6999	5179
28442	5164
69635	5163
6552	5163
14858	5153
3147	5144
10554	5139
3357	5138
35587	5138
38827	5137
14831	5137
741	5135
54313	5131
15650	5129
12603	5127
6282	5122
13555	5119
11058	5117
11038	5117
10287	5114
4668	5112
5127	5110
13344	5100
15075	5100
3741	5099
70938	5090
150535	5087
10191	5087
7547	5085
7307	5084
15438	5073
5785	5070
67801	5062
15093	5057
17585	5055
5209	5054
12207	5052
2804	5037
1792	5032
17006	5029
15168	5025
9660	5025
22811	5024
17617	5018
239	5013
10399	5008
1285	5005
18373	5003
84	5002
14008	4997
17905	4992
27188	4985
4721	4985
14020	4982
15523	4977
4727	4973
3518	4970
4732	4970
15236	4963
6198	4963
17443	4961
26422	4951
412	4947
10611	4943
497	4941
2776	4938
6861	4936
9959	4930
3335	4929
13163	4923
19716	4923
5282	4922
9506	4916
679	4910
2711	4908
450	4907
29341	4906
2993	4887
16421	4887
17289	4881
41588	4874
3024	4863
4181	4859
40079	4851
9897	4841
10977	4823
9001	4823
23388	4818
21266	4809
8876	4806
26719	4805
1890	4795
11470	4793
30724	4792
6940	4790
3445	4789
9997	4788
5047	4788
35759	4787
49	4787
48029	4787
6087	4784
4718	4782
23553	4779
12156	4777
18278	4777
8617	4774
15095	4773
2610	4770
10643	4767
18175	4766
5060	4761
3007	4761
1599	4757
3951	4754
3055	4754
324	4752
629	4748
33195	4734
27638	4733
16663	4733
14770	4729
3083	4723
9699	4722
4020	4720
7545	4719
72447	4719
9692	4715
15026	4712
26713	4705
9638	4703
7989	4703
11664	4702
11239	4701
9845	4697
15578	4692
15425	4687
216	4685
57318	4675
9860	4671
6111	4666
3336	4664
285	4646
9536	4642
8187	4641
12615	4640
2139	4638
9773	4637
52909	4635
1858	4635
19349	4635
17037	4633
6171	4629
6288	4612
45913	4611
10339	4609
2826	4593
9569	4589
103811	4588
26747	4585
59205	4585
611	4584
11214	4583
15707	4582
2253	4581
10387	4577
9516	4575
6385	4571
1804	4566
32703	4565
167	4559
4459	4559
26636	4557
17807	4556
4044	4556
7331	4553
14554	4544
10107	4542
1588	4541
9334	4530
9535	4530
456	4525
7900	4524
4779	4522
14572	4521
5330	4515
15393	4513
115551	4506
5412	4505
40609	4505
17398	4499
20278	4495
3118	4493
11097	4493
9235	4491
2999	4489
130	4487
9751	4486
16574	4486
17587	4485
4501	4482
3717	4481
15914	4478
14973	4476
7333	4471
9000	4471
13349	4466
40947	4464
20118	4462
9147	4457
15822	4454
48892	4448
9832	4445
3888	4443
19022	4439
23817	4438
1674	4432
14798	4420
8442	4415
12599	4414
11325	4414
37258	4413
2950	4412
3265	4411
15268	4406
18993	4405
26992	4402
4169	4401
9911	4397
15338	4394
3573	4394
28852	4390
17706	4383
7032	4378
9650	4375
61	4367
9957	4367
2084	4366
2026	4364
5129	4361
2455	4358
9559	4356
4173	4356
17475	4356
4618	4353
29177	4350
3792	4348
14772	4336
14141	4329
36134	4327
9814	4326
258	4326
35256	4325
589	4318
28488	4317
3057	4315
7883	4315
26707	4301
22606	4300
2056	4299
20056	4295
5154	4294
375	4293
2425	4290
2925	4286
9385	4285
7137	4282
15494	4278
7663	4276
47370	4273
4220	4271
17479	4270
34417	4266
36766	4265
42074	4264
4544	4263
3565	4259
1606	4257
9706	4253
29122	4252
39096	4249
3090	4246
9688	4242
13496	4241
181	4240
5384	4237
224	4236
24347	4232
9548	4231
3267	4230
8712	4230
7135	4228
3974	4221
5986	4220
18152	4219
5709	4218
8170	4215
29513	4212
12296	4203
3850	4194
16293	4190
5642	4188
26326	4182
23478	4174
7804	4173
17002	4167
15120	4165
3920	4165
23273	4165
14628	4165
16825	4161
8694	4158
7107	4156
15903	4154
5884	4153
9141	4151
1453	4150
9299	4150
5332	4148
22880	4145
3636	4144
10566	4143
14	4140
18159	4140
8682	4139
6045	4137
558	4130
24141	4126
4187	4125
28548	4125
16798	4123
6853	4116
38876	4115
8689	4110
19440	4110
4690	4110
18656	4108
9179	4108
5255	4107
16459	4100
10101	4096
9362	4095
14745	4093
8879	4093
2849	4092
21393	4091
9387	4091
15191	4086
8855	4085
6156	4084
8664	4083
684	4080
51983	4079
13075	4072
27533	4071
9565	4066
6550	4065
35683	4058
16579	4058
57070	4053
7325	4052
4639	4052
9874	4051
2428	4049
11556	4047
67086	4045
17227	4045
4311	4044
5698	4043
15487	4043
120	4041
10306	4038
8318	4032
23828	4032
30624	4032
18704	4032
15712	4029
5574	4029
26673	4023
57442	4023
74581	4018
57336	4015
7838	4010
12150	4010
10515	4008
1795	4008
277	3998
19063	3996
32995	3996
1100	3993
626	3989
8662	3986
4010	3986
18989	3984
2808	3984
208	3981
4578	3978
67678	3978
12977	3977
14809	3977
5383	3977
8446	3976
33952	3972
1676	3968
4202	3965
7511	3961
2869	3959
1415	3958
27847	3955
9605	3954
13474	3954
8851	3953
4273	3952
27500	3948
8930	3946
11076	3944
764	3929
483	3924
829	3922
12966	3922
3122	3920
15409	3919
14836	3919
2553	3919
3629	3917
15015	3911
3845	3910
16447	3908
21625	3907
8017	3907
15042	3907
3818	3906
22747	3906
34616	3903
18356	3902
15906	3899
45314	3894
11054	3889
10076	3885
4275	3884
35746	3878
15128	3876
15557	3876
9933	3875
30284	3875
3356	3874
16062	3873
33002	3872
26710	3867
9618	3865
9801	3864
280	3859
36163	3855
6023	3848
83820	3845
13774	3841
7323	3837
419	3835
3076	3826
72325	3826
8800	3821
14085	3812
367	3808
3767	3807
332	3805
2285	3804
16717	3803
3390	3797
28815	3797
6274	3788
10680	3784
19780	3784
27594	3778
48611	3776
8947	3775
13470	3774
16295	3774
22955	3773
2922	3769
17113	3769
18173	3768
14664	3768
18899	3765
26172	3763
5820	3758
34385	3758
21160	3757
7499	3755
13535	3754
15642	3743
9475	3740
89614	3738
82610	3738
12987	3736
13867	3736
28545	3735
13863	3728
10524	3728
15189	3719
15811	3713
3668	3711
36763	3710
17076	3707
9787	3706
6461	3706
16670	3700
9169	3698
22535	3698
16691	3695
2426	3694
8084	3693
2100	3690
394	3690
4684	3688
3017	3687
1536	3685
7404	3682
7248	3681
6136	3680
8989	3679
34891	3674
12135	3674
26813	3674
10724	3673
13588	3668
53054	3666
7933	3664
1164	3662
42322	3661
206	3661
9837	3658
237398	3658
231	3657
6822	3656
35245	3653
10184	3651
7880	3649
16494	3648
8639	3646
42524	3646
2592	3642
6784	3642
4316	3642
6320	3641
16823	3635
12220	3635
19648	3623
18734	3616
2574	3608
18054	3607
4570	3606
36073	3604
10599	3598
25761	3596
22932	3594
6222	3592
10008	3581
19708	3570
2784	3569
3069	3567
2520	3565
9507	3559
4581	3556
14794	3556
15802	3555
711	3554
2390	3550
307	3548
2754	3546
18673	3543
7165	3542
6857	3542
41370	3537
9540	3535
27337	3534
5156	3531
14128	3530
15234	3529
26027	3529
2616	3528
913	3522
13230	3522
48805	3520
14847	3518
2646	3517
65777	3517
10265	3515
18494	3514
8530	3513
16104	3513
38830	3512
20810	3512
34587	3502
16294	3500
9293	3499
23461	3495
21155	3494
19805	3494
17148	3494
9156	3492
13698	3492
7857	3489
13868	3488
11125	3488
28821	3487
28383	3482
8109	3482
14273	3480
13417	3478
9938	3478
29876	3476
3961	3471
46467	3470
2443	3467
6426	3465
22060	3461
16340	3460
16474	3459
3037	3459
9969	3458
5476	3458
58538	3455
40620	3453
14106	3453
11072	3452
33908	3451
10309	3447
8013	3447
30154	3446
4161	3446
5343	3443
15251	3443
5773	3441
39468	3437
17814	3435
35770	3433
2041	3430
15820	3430
729	3429
15235	3428
22716	3426
2427	3424
29204	3423
15791	3421
87187	3418
11810	3416
17538	3414
4164	3414
13264	3412
39520	3410
13729	3409
4486	3408
12618	3406
13231	3406
5321	3405
32793	3404
8595	3404
15960	3404
50722	3403
15571	3403
3513	3402
18763	3402
42912	3401
51732	3399
2757	3398
5684	3396
4683	3392
9413	3391
105142	3390
3143	3389
10186	3389
5616	3388
9695	3388
2424	3387
70506	3384
14961	3384
12441	3384
42641	3384
4985	3383
250	3382
17544	3381
3705	3377
8948	3376
3847	3376
9158	3375
39842	3373
9183	3371
12984	3370
26473	3369
7301	3367
13159	3364
28786	3364
22939	3364
4243	3363
16898	3360
8889	3359
4586	3356
34887	3356
3298	3355
4193	3352
1702	3351
15407	3346
16492	3344
36584	3342
14948	3342
168	3341
825929	3339
15459	3339
48658	3336
8137	3335
15975	3333
211	3332
27058	3332
17474	3332
27585	3332
9671	3328
15063	3328
4629	3325
15362	3324
4638	3313
41435	3313
23865	3312
28913	3306
11305	3306
14604	3305
9916	3304
9098	3304
34447	3303
58472	3303
41134	3303
14133	3300
34577	3300
1325	3300
40102	3299
26712	3295
59226	3294
29399	3294
8605	3293
28560	3293
4309	3290
13874	3288
14212	3287
7826	3286
574	3285
1999	3282
35433	3282
6251	3277
2997	3276
15924	3276
15001	3274
14769	3274
13151	3273
8462	3272
9424	3271
9737	3269
122	3268
10094	3265
11245	3264
12464	3261
197	3259
3881	3258
9629	3258
17370	3257
14852	3251
39036	3250
9314	3248
8999	3247
23440	3247
16800	3246
34436	3244
38786	3244
147	3238
22067	3234
13228	3232
16775	3231
2112	3230
15217	3229
53921	3228
3893	3228
27763	3226
14723	3225
9560	3225
15193	3221
6261	3220
15522	3219
10121	3217
73077	3217
3381	3211
1192	3211
10874	3209
2102	3205
46819	3202
15354	3201
25693	3201
5062	3197
14533	3196
19425	3192
6286	3188
4093	3178
24866	3177
7696	3177
5166	3174
14154	3174
10539	3171
9770	3168
10679	3167
304	3165
7306	3164
3811	3163
8263	3160
236	3159
5737	3151
1351	3151
11744	3144
4991	3143
7252	3142
16362	3141
7638	3140
38897	3139
34332	3139
2952	3137
15686	3133
3715	3132
7546	3132
2979	3131
33971	3131
5903	3130
3971	3130
8138	3129
28214	3129
44922	3129
6238	3126
41027	3126
3524	3125
3474	3123
7139	3122
3110	3121
45013	3120
2871	3119
5514	3119
38817	3114
16632	3111
12436	3111
13287	3109
135978	3109
22069	3108
21698	3107
2837	3103
23106	3103
710	3102
16575	3102
24847	3102
78560	3098
1805	3097
30374	3095
10822	3093
479	3092
160339	3090
9588	3087
17127	3087
21585	3082
24292	3081
5717	3081
34480	3080
61529	3077
674	3073
49172	3072
10238	3070
24146	3069
9162	3069
20814	3069
18318	3068
9741	3067
13825	3066
27031	3060
16197	3058
5617	3057
6189	3057
16308	3055
4669	3054
14103	3052
12071	3052
18164	3050
8970	3050
23140	3049
247	3049
39332	3045
8946	3044
4205	3043
5188	3041
804	3039
35666	3031
16048	3030
16426	3026
13201	3026
14719	3026
74425	3026
15917	3025
38655	3025
10017	3023
4172	3022
2571	3021
6896	3019
21557	3019
28458	3015
1082	3014
1321	3014
9107	3013
28823	3012
23305	3012
34070	3011
44842	3008
27295	3005
9523	3000
19198	2999
27277	2998
16439	2995
26548	2994
8268	2992
30753	2991
369	2989
16707	2989
13667	2988
10120	2986
15002	2985
22713	2985
29137	2983
27357	2982
15119	2979
10825	2976
80168	2974
18340	2972
16156	2969
124908	2968
8990	2966
5749	2965
3555	2964
1779	2964
3419	2962
8994	2961
41385	2960
8957	2959
20269	2957
94	2955
88586	2954
17699	2952
23779	2952
1137	2950
34324	2950
5300	2949
2781	2948
71508	2948
2835	2947
7539	2946
7910	2944
2874	2944
39438	2939
502	2938
5356	2938
60798	2937
5643	2937
18521	2937
18223	2933
21163	2933
18032	2933
464	2931
19656	2931
6443	2930
19745	2930
30595	2930
19872	2929
9315	2927
18358	2926
10336	2922
16467	2919
8937	2916
11112	2914
16659	2913
18123	2913
15884	2913
28890	2912
28723	2911
12479	2911
7283	2906
27673	2904
36408	2902
3642	2899
21563	2898
12346	2897
18714	2896
42767	2895
10294	2893
14252	2893
2	2892
47705	2892
2421	2887
9746	2881
14810	2878
20318	2878
6982	2877
7662	2877
16300	2875
1874	2875
2475	2873
36499	2873
6747	2871
162487	2870
13339	2870
37793	2868
11284	2868
485	2867
289801	2866
26538	2864
4649	2863
10525	2861
15142	2861
15205	2856
22223	2851
15090	2851
26994	2851
5756	2849
183811	2846
4532	2845
23038	2845
21041	2845
28906	2843
40077	2842
22835	2840
35218	2839
8981	2839
15114	2838
32074	2836
10795	2836
4621	2835
52587	2833
29535	2831
10540	2828
7332	2828
15204	2827
52741	2827
35395	2825
11428	2825
5205	2823
5718	2823
18220	2821
4687	2819
10878	2819
364	2819
13630	2818
9735	2817
31872	2817
101246	2817
11027	2816
7245	2816
18030	2816
26976	2814
10161	2813
35642	2813
15196	2812
607363	2812
20097	2812
49275	2812
62481	2810
18576	2808
35709	2807
5633	2806
5492	2806
13119	2806
10877	2805
27223	2804
