	artist_id
19269	359
163	358
23399	358
49359	358
32421	357
2437	355
30787	355
83901	354
309768	354
9991	354
2591	353
16512	353
19980	352
4898	351
1466	350
356148	349
22380	349
728	348
15728	347
2112	347
27	346
8222	346
5619	344
39393	342
111378	342
3010	341
33438	340
20070	340
222541	340
5113	340
1137	339
4213	339
8237	339
55	339
1998	339
172	338
12187	338
548	338
6822	337
2781	337
530	337
2884	336
27919	336
3008	335
2977	335
53052	334
3007	334
28510	333
6838	333
15608	332
678	331
2258	331
4386	330
18647	330
7833	330
86919	330
3711	329
11556	329
12310	329
4400	328
22379	328
49755	328
1807	328
29082	327
8017	326
18373	325
247	324
27264	323
3544	323
2960	323
3091	322
4117	322
5476	321
2526	320
2972	319
2517	319
1805	319
12312	318
3590	318
9730	317
79	317
33607	316
9508	316
5810	316
86922	316
49487	315
5569	315
4033	314
9604	314
5309	313
13469	313
39858	313
3021	313
6280	312
44781	311
86927	311
2636	311
8223	311
4121	311
461	310
720	310
19219	309
3650	309
255943	308
8236	307
6102	307
8094	307
7967	307
2919	306
5519	306
4051	306
133227	305
273	304
10284	304
88820	303
107305	303
6865	303
39266	303
18	303
9589	302
16479	302
5482	300
18608	300
79937	300
87027	299
112844	299
42069	299
3434	299
28955	299
4206	297
2637	297
92660	297
3588	297
27943	295
2621	295
81941	293
11630	293
207	293
5718	293
203405	292
1605	292
710	292
2984	291
15730	291
17207	291
5800	290
91878	290
3659	290
4991	289
2789	288
27804	288
197463	288
7586	288
4607	288
4897	287
86926	287
2585	287
2905	287
3715	287
124269	286
84	286
8234	285
87011	285
19866	285
39667	284
7505	284
25055	283
17646	283
4433	283
86924	283
3930	281
5884	281
1439	281
5254	280
16473	280
21637	280
5046	279
236	279
11127	279
337673	278
181829	278
4100	277
5852	276
37	275
3000	274
109147	274
7826	274
31	273
5111	273
353	273
2807	273
52756	273
1707	273
1871	273
28984	272
87015	272
53078	271
86995	271
4843	270
10841	269
6889	269
2566	268
5116	268
3035	267
4056	266
8193	266
3961	266
38696	266
2916	265
2927	265
2254	264
19268	264
3811	264
28979	264
15478	263
1804	263
12937	263
7289	262
8161	262
2878	262
3003	262
6420	261
13212	261
10482	261
14784	261
32701	260
133245	260
482	260
3889	259
147780	259
27916	259
15010	259
4050	259
30682	259
4035	258
404	258
1268	258
16326	257
3012	257
74622	257
21518	257
212524	256
6230	256
28313	256
134443	255
3783	255
2624	255
4106	255
1711	255
6023	255
12961	254
11008	254
501	253
16545	253
39411	253
18105	252
2426	251
2975	251
9122	251
9567	250
11994	250
1677	250
43423	249
8591	249
9679	249
20593	248
16115	246
7108	246
11834	246
40957	246
37316	245
86103	245
21394	245
8732	245
4198	245
218	245
11519	245
5628	244
9577	244
2985	243
1520	242
6272	242
840	242
2782	241
59389	241
15979	241
87079	241
36728	241
10071	240
8119	240
10055	240
3513	239
2748	239
3095	239
8213	239
8041	239
86920	238
43342	238
61793	237
9672	237
507	236
6135	236
25060	235
5034	235
16476	235
10704	234
27923	234
10395	234
84478	233
43411	233
49095	233
1606	233
2230	233
2926	232
27920	232
6350	231
439	231
4309	231
86923	231
15481	231
2947	230
7491	230
1545	230
1763	230
4356	229
39421	229
87287	228
3731	228
18916	228
3933	227
5112	227
86921	227
209380	226
3137	226
12163	226
1700	226
16480	226
17146	225
16714	225
21248	225
16740	224
2669	224
96846	224
15502	224
4390	223
691	222
12326	222
27941	222
924	221
44125	221
11411	221
8230	221
1461	221
87083	220
9582	220
84609	220
39530	219
2596	219
20506	219
137	219
3782	219
1359	218
4658	218
267701	218
16821	218
8215	217
62	217
18312	216
4357	216
5902	216
15920	215
2250	215
99	215
107340	215
1082	215
167424	215
15213	214
4352	214
20797	214
17754	214
16956	213
17422	213
407	212
203406	212
2256	212
86963	212
17648	212
21751	212
80096	212
7821	211
4101	211
772105	211
2936	211
1	210
8821	210
13264	210
86930	209
3105	209
32543	209
4259	209
15557	209
3577	209
182	208
4959	208
3781	208
5033	208
5509	208
4558	207
17316	207
4286	207
18765	207
3050	207
26038	207
30852	207
9123	206
17132	206
18795	206
24888	206
1892	206
25072	205
103640	205
3973	205
39632	205
3514	205
16039	204
97	204
5001	204
27827	204
4221	203
378	203
17783	203
2997	203
3884	203
215	202
87300	202
4655	201
4600	201
163216	201
8106	201
39703	201
3767	200
106644	200
7916	200
86957	199
21182	199
5613	199
38244	199
9955	199
2623	199
10616	198
1546	198
61265	198
8284	198
33296	198
87082	198
51960	197
2645	197
8649	197
7175	197
6273	196
1607	196
44838	195
5238	195
10599	194
20562	194
4684	194
28204	194
453	194
7117	193
22383	193
6101	193
296	193
811	193
2353	193
82349	192
100614	192
17153	192
2123	192
9718	192
8601	191
3703	190
9535	190
9658	190
3019	190
42933	190
4594	190
712	189
5117	189
11276	189
72992	189
16060	188
49690	188
3934	188
29	187
3692	187
9524	187
2758	187
269	187
5175	187
83091	186
129	186
9466	186
5782	185
21798	185
3079	185
87281	185
6284	185
1666	185
10193	185
15667	185
18963	184
421	184
31288	184
1278	184
15504	184
40561	183
4434	183
2716	183
2953	183
2920	183
11600	182
32979	182
15437	182
457562	182
1899	181
104282	181
103904	181
4218	181
39228	181
25079	181
92	181
2996	180
2325	180
20281	180
240	180
2487	180
2416	180
19625	179
4447	179
3637	179
4760	179
88801	179
220039	178
4081	178
3103	178
17024	178
16683	178
28485	178
119131	177
13135	177
43975	177
11492	177
87268	176
66570	176
49363	176
4748	176
190527	176
318	176
7463	175
32422	175
21745	175
3730	175
37783	175
17997	175
4005	175
86918	175
66739	174
49790	174
1326	174
86937	174
92717	174
22915	174
49385	174
107291	174
87297	174
491588	174
155986	174
16465	173
107277	173
4906	173
36842	173
87022	173
4900	173
2255	173
2552	173
3253	172
8872	172
27957	172
15904	172
95379	171
9432	171
10623	171
470636	171
22862	171
7954	170
11626	170
19819	170
696	170
380	169
4246	169
7	169
10468	169
50754	169
362	168
3695	168
251213	168
86959	168
86	168
130273	168
28025	168
4069	167
39378	167
40096	167
93534	167
4845	167
2978	167
6243	166
60369	166
27950	166
16556	166
52	166
251206	166
17037	166
4024	165
16975	165
17623	165
18491	165
86960	165
429097	165
8187	164
8235	164
48643	164
1826	164
39649	164
112788	164
627	164
40286	164
62909	164
115203	163
1769	163
22327	163
8584	162
59386	162
1873	162
4431	161
735	161
2053	161
7853	161
4780	161
107368	161
6144	161
27473	161
316445	161
30836	161
54903	161
27100	160
214	160
1456	160
87282	160
456	160
11081	160
27809	160
116251	160
44765	159
481	159
16719	159
59325	159
10236	159
55961	158
4229	158
16113	158
43981	158
18107	158
6576	158
6161	158
39468	157
9650	157
6831	157
74704	157
2222	157
3255	157
3815	157
16289	157
9497	157
5434	157
13836	157
2824	157
39672	156
1648	156
20289	156
21576	156
7165	155
18555	155
48660	154
170992	154
16987	154
28221	154
5246	153
28414	153
16525	153
3750	153
39603	153
32131	153
273783	153
3106	153
3929	152
520	152
6004	152
15361	152
804	152
15716	152
5806	152
326	152
8209	152
19273	152
16460	151
6238	151
1625	151
5115	151
1704	150
4277	150
73179	150
27936	150
5720	150
10494	150
5572	150
2354	149
5104	149
6371	149
2730	149
2635	149
491621	149
17378	149
4257	149
59317	149
82031	149
3027	149
49	148
15866	148
6852	148
11101	148
8614	148
1797	148
56	148
36412	148
5285	148
30664	148
41126	148
6426	147
12951	147
121	146
39793	146
66379	146
22440	146
87122	146
1544	146
61464	146
17503	145
87301	145
6111	145
16229	145
39422	145
23027	145
9288	145
137879	145
10987	145
83439	145
214570	145
87275	145
103889	145
67089	144
25051	144
99647	144
11985	144
36302	144
17121	144
36306	144
4404	144
5114	143
5920	143
20487	143
9701	143
7583	143
7807	143
28726	142
107453	142
39610	142
59010	142
5716	142
6277	142
100275	142
36177	142
356718	141
2670	141
5368	141
8429	141
19114	141
39602	141
739	141
17843	141
4904	141
4569	141
6218	140
10472	140
8702	140
514	140
636879	140
151476	140
162178	140
16502	140
36395	140
74613	139
8211	139
3070	139
132	139
8295	139
222539	139
736	138
17931	138
103914	138
79751	137
3810	137
4235	137
59420	137
85999	137
15484	137
4612	137
5981	137
59412	137
1084	137
11186	137
35683	136
10265	136
164088	136
7103	136
8042	136
6552	136
36245	135
12174	135
27829	135
697	135
8194	135
82030	135
59327	135
16269	135
1079421	135
7243	135
6020	135
9442	134
180643	134
60316	134
25075	134
18218	134
711	133
86929	133
91	133
16619	133
8217	133
20689	133
10758	133
13234	133
53907	132
261860	132
27879	132
2252	132
11650	132
23916	132
15494	132
43865	132
27915	132
27694	131
10724	131
1023692	131
24468	131
17295	131
13745	131
36778	131
107273	131
400524	131
23035	131
16204	130
5203	130
16072	130
4586	130
2073	129
4222	129
2939	129
9412	129
1664	129
10384	129
2976	129
19979	128
3055	128
16019	128
10731	128
8671	128
16570	128
16377	128
22629	127
2786	127
3688	127
16481	127
41112	127
2872	127
58355	127
689	127
3566	127
16177	127
17624	127
285	127
5611	126
11088	126
66736	126
2780	126
53467	126
5119	126
24448	126
620703	126
14596	126
6182	126
5571	126
130928	126
79917	126
19787	125
2648	125
2425	125
16053	125
18032	125
74579	125
45337	125
28210	125
7464	124
2875	124
490	124
1690	124
248078	124
660749	124
98510	123
87034	123
40525	123
59353	123
6662	123
59373	123
10209	123
1713	123
1718	123
11080	123
86940	123
9488	123
1680	122
111795	122
4981	122
29744	122
470	122
4728	122
2879	122
38512	122
41375	122
18353	122
8374	122
47604	122
51071	121
641428	121
5808	121
52977	121
24082	121
106801	121
219	121
11724	121
73210	121
4931	121
3954	121
5776	120
451941	120
112697	120
16888	120
9712	120
733	120
17766	120
20810	120
1705	119
11349	119
33613	119
48818	119
9495	119
3132	119
28266	119
268494	119
87068	119
713	119
18090	119
1385	119
16281	119
25126	119
92989	119
340469	119
49426	119
24506	119
6169	119
636865	119
3671	119
15295	119
2560	119
16901	119
22737	119
82297	119
11023	118
4965	118
8026	118
6680	118
9774	118
39364	118
7590	117
34616	117
5750	117
16491	117
41098	117
20499	117
11907	117
4809	117
27763	117
1366	116
104212	116
10356	116
6604	116
414630	116
4610	116
2938	116
18782	116
75680	116
1286	116
59401	116
8212	116
9521	116
4288	115
15523	115
1023700	115
43258	115
297844	115
209341	115
4692	115
10589	115
90918	115
107332	114
4245	114
2114	114
15639	114
2674	114
58466	114
5777	114
102627	114
61892	114
3085	114
3575	114
7413	114
3122	114
49520	114
28	114
8158	114
87454	114
45423	114
12311	113
4170	113
1702	113
3893	113
16296	113
3717	113
27926	113
6014	113
22067	113
4999	113
3006	113
4275	113
38873	113
2733	113
18576	112
4415	112
10136	112
7834	112
15479	112
59348	112
8592	112
15526	112
35963	112
137723	112
22750	112
172247	112
88005	112
107276	112
20857	112
690382	112
4662	111
116487	111
3357	111
103911	111
7311	111
11924	111
5903	111
1551	111
16104	111
6100	111
3573	111
8082	111
6545	111
9764	111
206733	110
56072	110
694108	110
31496	110
2632	110
629416	110
9839	110
20497	110
7593	110
28068	110
6271	110
10202	110
10489	110
927867	110
438241	110
2886	110
89612	110
6196	109
4232	109
314	109
41189	109
8210	109
24452	109
8282	109
31779	109
27303	109
8602	109
48983	109
78081	109
294965	109
8047	109
27939	108
31558	108
5523	108
9667	108
9800	108
18898	108
59422	108
6304	108
20700	108
21931	108
4	108
3661	107
3727	107
73	107
8225	107
250	107
9885	107
18106	107
5727	107
24582	107
4115	107
1327	107
39647	107
101430	106
132153	106
4577	106
11126	106
210696	106
131140	106
87295	106
4411	106
26331	106
2854	106
32837	106
18915	106
4605	106
36013	106
28057	106
4262	106
33440	106
8066	106
15968	106
355	106
42850	106
9562	106
87081	105
16457	105
20622	105
10523	105
229	105
7500	105
8283	105
16026	105
97149	105
27946	105
65081	105
16447	105
59362	105
5069	105
24462	104
4862	104
34583	104
16575	104
46727	104
2519	104
8505	104
27187	103
18228	103
15593	103
9486	103
208955	103
3747	103
30180	103
9810	103
1710	103
93424	103
3835	103
5697	103
10135	103
491591	103
10017	103
4614	103
2492	103
36812	103
39619	103
313458	103
29191	103
29037	103
65518	102
23831	102
11420	102
2856	102
71338	102
43733	102
49409	102
2267	102
4370	102
112572	102
25377	102
15625	102
6546	101
4093	101
16210	101
109323	101
72459	101
18504	101
8889	101
10998	101
4572	101
3186	101
107280	101
51641	101
5792	100
5795	100
9241	100
91570	100
4225	100
103659	100
110674	100
636863	100
270	100
8717	100
3925	100
95488	100
6773	100
15160	100
5597	100
16056	100
7906	100
301	100
16642	99
13676	99
78052	99
161139	99
21266	99
251745	99
155	99
5300	99
86868	99
15307	99
11072	99
36624	99
805	98
11756	98
352642	98
87445	98
5080	98
17269	98
8224	98
5552	98
1312	98
4638	98
77709	98
63214	98
33428	97
58693	97
157061	97
5331	97
4247	97
7584	97
103463	97
86928	97
1978	97
2520	97
530993	97
25073	97
312041	97
42436	97
10562	96
77258	96
1845	96
9539	96
85752	96
4372	96
20277	96
87304	96
20074	96
16051	96
41139	96
12952	96
18582	96
8528	96
36599	96
7137	96
15477	95
207221	95
9559	95
32	95
33603	95
4240	95
103633	95
6428	95
5630	95
2549	95
48902	95
3720	95
15522	95
9942	95
19051	94
5945	94
39716	94
3653	94
324790	94
42783	94
39784	94
123422	94
13639	94
636861	94
9792	94
94	94
11308	94
2911	94
78410	94
11946	94
15500	94
79504	94
9746	94
6162	93
680	93
146248	93
3724	93
1339	93
78876	93
170758	93
6239	93
46337	93
49692	93
217417	93
7167	93
50958	93
16662	93
36275	92
12228	92
84804	92
2478	92
4358	92
6758	92
6197	92
2266	92
9760	92
17761	92
107298	92
2874	92
3683	92
4239	91
4274	91
45300	91
11027	91
49370	91
39734	91
1532	91
24895	91
161041	91
16902	91
4894	91
137661	91
6009	91
15385	91
46384	91
49586	91
47635	91
21148	90
3787	90
23311	90
47677	90
4864	90
11833	90
24814	90
107272	90
19274	90
3059	90
18168	90
28724	90
2942	90
25010	90
1508	90
33025	90
52972	90
9624	90
4670	90
16900	90
6679	90
80118	90
6867	90
59512	89
16860	89
5974	89
11146	89
4202	89
4667	89
32440	89
11249	89
27824	89
51059	89
103438	89
2615	89
1761	89
5304	89
2988	89
496348	89
46379	89
140669	89
66575	89
6393	89
4405	89
39323	89
28077	89
21156	88
5725	88
38498	88
622351	88
16685	88
101803	88
4664	88
15637	88
6953	88
29640	88
2836	88
463826	88
2610	88
20685	88
8739	88
17644	88
36197	88
730	88
43720	87
135292	87
49706	87
230595	87
7895	87
4388	87
16277	87
20900	87
3494	87
9961	87
6346	87
17643	87
6785	87
267776	87
17645	87
8078	86
10363	86
28980	86
204454	86
1285	86
16203	86
44102	86
43316	86
10112	86
4366	86
7191	86
425	85
5244	85
4131	85
9614	85
2625	85
7492	85
21688	85
41925	85
2518	85
15875	85
27903	85
685150	85
5124	85
12622	85
65003	85
9732	85
907870	85
1062212	85
167868	85
13187	85
202044	85
44766	85
4417	85
411777	85
43410	85
2116	84
92707	84
249	84
103696	84
10477	84
4467	84
1703	84
4912	84
2908	84
290899	84
59387	84
17415	84
25682	84
17473	84
19272	84
4584	84
18698	84
75335	84
4901	83
107337	83
33594	83
7156	83
42646	83
50115	83
4054	83
6606	83
27940	83
23842	83
28466	83
30981	83
147	83
2827	83
36437	83
3770	83
258803	83
7964	83
4260	83
4657	83
41787	82
1084589	82
16643	82
36	82
30596	82
38513	82
52203	82
3732	82
22432	82
13166	82
13	82
86047	82
2030	82
7411	82
2937	82
24482	82
66776	82
55271	82
3142	81
10696	81
5415	81
17053	81
3975	81
12209	81
847	81
33525	81
1813	81
49262	81
11789	81
86534	81
82173	81
28555	81
45	81
16331	81
13434	81
53536	81
15629	81
64620	81
9928	81
12936	81
29203	81
48583	81
5998	81
23029	81
13500	81
24541	81
2587	81
636	80
32768	80
18365	80
31033	80
30085	80
47453	80
31037	80
6266	80
174914	80
9526	80
43683	80
5163	80
50788	80
71620	80
112854	80
10310	80
1023444	80
20684	80
55362	80
86026	80
74710	80
6768	80
67774	80
1258	80
72195	80
7581	79
28840	79
26037	79
47513	79
27785	79
4393	79
5649	79
739064	79
83126	79
604256	79
2872267	79
15702	79
38152	79
15487	79
9716	79
67400	79
81562	79
29258	79
18656	79
206678	79
16256	79
30630	79
114056	78
4119	78
27904	78
4353	78
7446	78
15476	78
65627	78
48918	78
33614	78
41210	78
16509	78
180682	78
17403	78
140338	78
8085	78
17943	78
3673	78
172375	78
9959	78
1023551	78
33182	78
27828	78
3241	78
107278	78
128467	78
4660	78
6120	78
167577	78
67177	78
8191	78
4003	77
10096	77
39648	77
60103	77
30835	77
138002	77
3116	77
100345	77
4084	77
111150	77
114132	77
105038	77
4090	77
2343	77
6853	77
106737	77
12189	77
10849	77
137380	77
100080	77
14726	77
17827	77
9911	77
28279	77
2110	76
240432	76
9875	76
5752	76
16350	76
1084578	76
19846	76
3785	76
16461	76
233701	76
19909	76
423	76
203316	76
5712	76
81597	76
30798	76
25521	76
28367	76
2575	75
31341	75
6946	75
11237	75
87269	75
8219	75
20621	75
37344	75
210565	75
990	75
4571	75
93121	75
23461	75
30840	75
6827	75
17716	75
4451	75
239984	75
4343	75
84491	75
141	75
16678	75
15981	75
19271	75
38656	75
2619	75
17245	75
84433	74
9516	74
13158	74
86996	74
17526	74
3034	74
3725	74
7000	74
15825	74
21160	74
10525	74
27972	74
183435	74
203403	74
59307	74
5739	74
15780	74
43504	74
83153	74
1429	74
28518	74
8581	74
32064	74
2787	74
59403	74
42770	74
4220	73
14048	73
1626	73
3903	73
52732	73
15749	73
3768	73
16061	73
4214	73
28389	73
2638	73
86984	73
109308	73
6400	73
594	73
47492	73
28721	73
288398	73
17626	73
23747	73
11285	73
5580	73
2923	73
6286	73
36320	73
87095	72
1056383	72
42271	72
15003	72
49391	72
314684	72
2922	72
23830	72
72078	72
680033	72
16702	72
5773	72
4038	72
17368	72
19720	72
4228	72
6374	72
16492	72
17325	72
101901	72
55666	72
55169	72
78851	72
16226	72
65626	72
55443	72
36113	72
25738	71
60368	71
15471	71
9935	71
22081	71
60759	71
204370	71
65087	71
48817	71
138257	71
21901	71
55840	71
21011	71
38149	71
2617	71
16578	71
696839	71
629731	71
18865	71
4779	71
25768	71
27793	71
6295	71
7929	71
25519	71
9196	71
2294	71
15594	71
15878	71
33589	70
58021	70
5972	70
3846	70
107373	70
405	70
17494	70
5397	70
192624	70
43	70
53151	70
10461	70
4691	70
17518	70
705	70
16417	70
11704	70
31027	70
215279	70
89844	70
4215	70
4196	70
26035	70
27751	69
8969	69
6108	69
17721	69
1675	69
103471	69
8617	69
2979	69
23865	69
9695	69
74712	69
8216	69
20691	69
76399	69
27961	69
112680	69
39386	69
59411	69
59322	69
103926	69
3792	69
36845	69
20488	69
161112	69
4378	69
5504	69
186389	69
104470	69
2608	69
86146	69
5312	69
35650	69
13996	69
2586	68
171610	68
61302	68
34596	68
3051	68
39452	68
6285	68
2609	68
7927	68
48585	68
18254	68
167699	68
155574	68
79708	68
49427	68
5045	68
8039	68
19413	68
473	68
18585	68
44154	68
10047	68
39643	68
15409	68
21	68
87040	68
89711	68
6123	68
866229	68
16236	68
1511	68
8199	67
3856	67
68705	67
3023	67
9492	67
16532	67
49442	67
9828	67
17109	67
83125	67
27893	67
15501	67
20351	67
4570	67
9913	67
31444	67
33535	67
38196	67
5701	67
53281	67
74360	67
6233	67
22078	67
5616	67
16689	67
79238	67
38661	67
21134	67
112848	66
87296	66
15661	66
7023	66
107308	66
19718	66
43376	66
96141	66
22728	66
111317	66
4459	66
5128	66
78468	66
37430	66
12348	66
608367	66
28448	66
24900	66
9473	66
34599	66
2542	66
1484	66
11266	66
1297	66
123251	66
7424	66
133104	66
1676	66
107339	66
27748	66
83108	66
36487	66
11224	66
43533	66
92119	66
46304	66
73310	66
45278	65
44	65
20035	65
87292	65
2869	65
67058	65
138238	65
74709	65
10839	65
5455	65
33602	65
7901	65
116964	65
2852	65
9682	65
14628	65
258	65
1958	65
50549	65
366	65
45360	65
5241	65
189195	65
4639	65
36716	65
167568	65
3974	65
130535	65
1437	65
8589	65
34512	65
3130	65
20527	65
86972	65
472382	65
16826	64
10504	64
17959	64
17092	64
31063	64
7932	64
109213	64
20563	64
11776	64
35741	64
16555	64
27830	64
27153	64
3075	64
137103	64
46042	64
764	64
2882	64
10398	64
18762	64
25621	64
33095	64
28861	64
131065	64
20733	64
152496	64
15194	63
6621	63
129888	63
15511	63
36730	63
86980	63
16211	63
122831	63
55831	63
5301	63
5191	63
288391	63
4014	63
16288	63
36193	63
19715	63
2613	63
103356	63
8600	63
43957	63
2731	63
84569	63
18830	63
65615	63
22438	63
3726	63
472370	62
10974	62
83181	62
27784	62
2214	62
9529	62
15607	62
15483	62
289845	62
10206	62
245619	62
866222	62
2991	62
84353	62
27921	62
78019	62
7181	62
223806	62
18283	62
20	62
36713	62
24577	62
72099	62
19339	62
28220	62
66943	62
2618	62
110939	62
9770	62
1355	61
114084	61
12151	61
4596	61
3026	61
138154	61
109351	61
66729	61
1056430	61
29189	61
85453	61
27155	61
4410	61
965448	61
1701	61
20871	61
63036	61
2590	61
24318	61
5479	61
2538	61
42795	61
66757	61
103680	61
24580	61
472375	61
21694	61
4091	61
4826	61
3841	61
20542	61
61405	61
251622	61
507629	61
117287	61
69378	61
1351	60
16308	60
521	60
7493	60
50863	60
16294	60
5591	60
104144	60
2912	60
8818	60
1495594	60
16761	60
3282	60
44408	60
170395	60
11472	60
472374	60
270696	60
30484	60
1079485	60
15841	60
685161	60
15495	60
132844	60
92686	60
19657	60
40372	60
28625	60
16409	60
4223	60
20745	60
9609	60
8627	60
9519	60
2784	60
11439	60
22166	60
3772	60
3850	60
45221	60
2612	60
48981	60
104193	60
24659	60
2567	59
89841	59
19869	59
2941	59
6733	59
55164	59
83321	59
8098	59
24500	59
3591	59
3349	59
212897	59
9464	59
33615	59
3826	59
22364	59
3666	59
503981	59
16806	59
56791	59
23302	59
9854	59
1912939	59
41799	59
108536	59
29269	59
40425	59
6306	59
88130	59
6682	59
79919	59
104560	59
38818	59
3960	59
17061	59
7292	59
118365	58
26916	58
17491	58
21866	58
11254	58
36677	58
427352	58
9861	58
2788	58
1894	58
42212	58
213	58
12611	58
8373	58
52417	58
25720	58
1071098	58
16873	58
110120	58
417136	58
30992	58
7638	58
206183	58
937033	58
30775	58
31832	58
184137	58
7591	58
4640	58
21364	58
367	58
79414	58
86936	58
86053	58
59354	58
25603	58
83477	58
112576	58
7445	58
6150	58
843707	58
10833	58
107025	58
9089	58
2948	58
6008	57
1650	57
7792	57
630221	57
31035	57
17784	57
7594	57
19474	57
9106	57
39696	57
33314	57
14629	57
46092	57
636880	57
20411	57
47031	57
211958	57
3490	57
240293	57
79369	57
9494	57
170724	57
15917	57
17000	57
39678	57
10503	57
88196	57
53413	57
92948	57
312	57
140859	57
9560	57
105131	57
7592	57
39141	57
24492	57
64569	57
25739	57
5255	57
386	57
66567	57
103437	57
400055	57
685160	56
65667	56
24600	56
33544	56
66957	56
9950	56
16604	56
9874	56
36690	56
49374	56
7946	56
20507	56
1492	56
39770	56
28070	56
38791	56
319431	56
18485	56
33726	56
17453	56
4406	56
20252	56
3334	56
30799	56
1682	56
4729	56
98	55
20173	55
16380	55
20457	55
22508	55
44457	55
254072	55
2479	55
4254	55
629645	55
171564	55
15665	55
25203	55
20350	55
104059	55
7998	55
822393	55
5975	55
83102	55
27881	55
11111	55
88325	55
10074	55
20690	55
66559	55
31376	55
4663	55
866240	55
19659	55
173335	55
5319	55
14857	55
4609	55
3112	55
45312	55
52331	55
36640	55
14208	55
32623	55
39753	55
161039	55
22554	55
90967	55
16718	54
20043	54
16078	54
2757	54
4619	54
7185	54
89915	54
885841	54
2808	54
51246	54
16443	54
37403	54
15538	54
40344	54
5607	54
7696	54
3690	54
18024	54
48147	54
39755	54
16099	54
524	54
27697	54
1079644	54
86939	54
2913	54
6198	54
3131	54
12196	54
5384	54
1056381	54
1092	54
4671	53
9530	53
37943	53
52367	53
9542	53
114555	53
28051	53
17294	53
16493	53
3761	53
7033	53
19292	53
202668	53
42758	53
159791	53
3672	53
16298	53
1464	53
7502	53
363	53
3827	53
43305	53
8625	53
8029	53
27820	53
4231	53
4399	53
17771	53
38732	53
43042	53
17089	53
9882	53
3594	53
86969	53
4354	53
84177	53
4236	53
43398	53
21061	53
1426	53
39445	52
188350	52
4419	52
55812	52
6944	52
10927	52
234917	52
56793	52
9674	52
