	artist_id
2878	5152
15520	5146
2954	5143
4399	5125
37	5125
10724	5115
3590	5114
162	5108
3588	5108
2771	5107
56	5081
10617	5038
15437	5025
6375	5017
2716	4995
2925	4995
9466	4993
86346	4974
18552	4970
3137	4960
2983	4955
2683	4939
470	4936
12151	4929
4467	4925
4050	4914
4196	4911
92	4904
6395	4893
1521	4878
543	4861
1664	4857
10324	4856
1805	4851
149	4847
4091	4844
1385	4789
7907	4784
15483	4782
2968	4776
421	4772
6421	4762
3010	4761
549	4743
2711	4740
3098	4730
384	4714
304	4711
3085	4710
4780	4695
372	4687
223	4685
2584	4680
10028	4661
679	4622
2730	4588
20281	4567
3254	4567
4596	4566
3783	4550
2586	4546
3767	4543
2986	4532
43	4523
3044	4523
10	4519
3954	4514
1338	4494
7255	4493
1312	4490
2603	4465
243	4464
16525	4453
678	4453
1947	4439
9991	4409
4586	4408
3688	4397
5215	4395
2991	4380
4692	4377
2563	4344
20810	4338
3122	4312
1440	4305
8010	4305
2101	4303
1335	4295
481	4287
3013	4284
2073	4272
11759	4270
152	4268
4748	4267
6004	4261
3716	4257
3026	4250
509	4233
2127	4225
15487	4212
9716	4210
3766	4206
207	4203
4093	4192
24292	4172
708	4169
8039	4165
18576	4162
5945	4149
2914	4135
2588	4124
2785	4122
2590	4111
11266	4104
5571	4093
9650	4085
2950	4081
1958	4081
5718	4080
4082	4057
4134	4054
1711	4054
14932	4053
374	4050
4168	4048
2252	4044
5040	4034
97	4021
4121	4014
3007	4009
3139	3994
14596	3986
25908	3975
16053	3968
5300	3961
7492	3956
1551	3949
20173	3924
2908	3915
84	3906
8186	3905
5255	3891
3599	3881
1605	3868
3653	3854
15494	3850
2926	3839
808	3831
15995	3827
19	3825
3744	3813
407	3800
273	3787
380	3786
3732	3779
1439	3773
1398	3758
5717	3741
10537	3741
72771	3737
73	3732
7895	3728
6668	3722
4855	3721
6111	3707
2990	3687
203	3679
3565	3677
18780	3668
10395	3662
1826	3656
13	3649
2768	3645
334	3640
3311	3619
1522	3615
7952	3606
2258	3602
4126	3598
2988	3595
3515	3594
14208	3589
9915	3579
3960	3579
3241	3574
28823	3570
1325	3569
7121	3564
11200	3563
194	3550
7883	3549
2808	3546
3544	3545
2781	3545
2941	3536
9701	3521
3975	3518
32793	3510
248	3509
3812	3509
3055	3507
6169	3484
17148	3481
6123	3481
5569	3470
11519	3464
6238	3464
3854	3461
6282	3459
6278	3455
4161	3452
2112	3451
4343	3451
5121	3449
4905	3441
115	3435
2621	3433
1703	3431
2000	3410
6822	3401
4843	3400
10140	3399
4614	3398
4609	3398
10707	3397
5613	3391
2977	3380
6852	3365
6256	3365
1607	3365
2253	3364
54582	3363
4942	3362
15523	3359
2426	3344
2257	3339
1704	3334
17037	3327
10706	3321
3434	3318
19979	3296
21576	3288
16837	3286
4166	3283
16682	3281
220	3275
3711	3274
474	3264
1935	3260
2731	3252
3079	3247
16619	3245
42478	3244
319613	3227
2822	3222
9718	3213
314	3213
1606	3212
19239	3212
8017	3211
23718	3211
9637	3209
1517	3207
3012	3206
3661	3206
353	3204
467	3204
4207	3194
280	3191
3751	3176
18364	3165
2937	3163
1483	3161
3566	3157
4183	3156
27941	3156
3045	3151
4175	3148
93514	3145
326	3136
432	3135
2575	3134
1650	3130
13719	3119
4247	3116
3659	3114
3346	3113
2789	3112
24318	3109
1366	3096
7291	3095
16078	3084
161	3077
1758	3077
5102	3077
6577	3076
5045	3069
4313	3068
9496	3066
6766	3063
12808	3060
8821	3048
1459	3044
6100	3039
1689	3034
9741	3033
2976	3030
5821	3029
5349	3025
501	3019
2751	3017
11984	3012
7505	3011
514	3001
4912	3000
2786	2999
3739	2998
3715	2994
439	2980
6104	2979
1900	2974
4227	2971
5617	2970
8587	2969
186	2962
120	2959
10589	2954
15730	2953
2646	2953
2113	2952
3349	2947
9486	2946
10704	2945
8804	2944
5492	2943
4113	2941
9582	2940
4111	2939
3089	2938
16447	2937
2827	2927
16421	2927
19677	2923
16889	2919
34583	2917
3660	2917
15385	2913
10236	2912
17378	2912
25241	2910
5476	2908
3973	2908
5719	2908
17821	2907
29227	2905
436	2901
3113	2898
2927	2896
7904	2896
416	2894
4056	2894
16293	2893
2648	2889
147	2883
10094	2878
4250	2875
4459	2870
3129	2851
2425	2849
16740	2848
20070	2847
710	2836
6442	2835
3731	2834
11285	2832
3763	2831
2759	2828
4122	2825
517	2821
4482	2820
7491	2819
2863	2818
11281	2813
6067	2813
8957	2812
17316	2811
2949	2808
1676	2802
4192	2780
12189	2775
4752	2775
9535	2754
8185	2752
226	2744
2030	2744
5504	2742
197	2740
6272	2740
285	2736
6546	2735
2869	2729
4455	2712
11556	2711
5174	2705
19980	2704
8364	2703
1690	2700
10356	2697
3690	2690
36197	2686
530	2686
5304	2685
39188	2680
2567	2676
6443	2674
28221	2666
2517	2664
17443	2655
5608	2650
65908	2648
3781	2645
93687	2645
44	2643
7403	2639
2520	2637
4118	2637
2997	2634
3004	2631
145158	2622
16660	2606
35692	2605
10822	2604
2907	2599
6385	2595
7243	2595
4546	2594
25	2591
2595	2591
1978	2590
6285	2590
16268	2589
1137	2585
6043	2584
11072	2581
11237	2579
5397	2578
15966	2577
14784	2574
18480	2561
5378	2560
15830	2560
2209	2559
7826	2550
5778	2548
6286	2546
2454	2539
17225	2530
91878	2527
2972	2526
3076	2523
15522	2521
10131	2521
59	2519
15481	2515
6332	2514
4100	2513
2757	2512
2874	2511
23785	2510
1625	2510
229	2507
2826	2507
471	2500
2355	2499
9959	2498
16018	2497
3792	2496
105	2495
2474	2491
27827	2489
7929	2483
28210	2479
3253	2476
9529	2475
4684	2473
30787	2472
14088	2464
15895	2463
1996	2457
16258	2457
15629	2455
5527	2442
4114	2441
6891	2440
2542	2439
147486	2432
2591	2428
27804	2427
10179	2425
4316	2422
11420	2422
10093	2406
24866	2401
5254	2400
18771	2398
45	2398
1470	2397
2890	2395
2836	2390
21266	2388
2102	2386
17626	2383
9018	2380
5611	2375
2930	2374
5616	2373
10622	2367
14834	2367
89	2365
16428	2364
3636	2362
15578	2358
5851	2352
15010	2352
16281	2351
9477	2348
17269	2344
36	2343
21248	2338
84426	2330
219	2325
8528	2325
8671	2320
3837	2320
111	2319
4275	2319
4317	2314
27835	2311
3668	2310
438	2310
24082	2309
5069	2307
41087	2305
174	2304
1915	2304
5190	2302
508	2300
8696	2296
2787	2295
132621	2294
16481	2287
52031	2285
12590	2284
14082	2284
256	2283
10097	2283
2637	2283
3130	2279
81504	2279
4965	2275
4010	2272
2945	2269
404	2264
2996	2263
5192	2261
2905	2261
3101	2261
7108	2260
3717	2259
3327	2256
6379	2254
4681	2252
6576	2251
2828	2250
19268	2250
244	2245
3835	2242
44199	2238
19563	2235
3300	2234
7853	2233
11600	2233
9442	2231
4672	2230
17006	2228
5864	2228
1769	2226
7413	2215
40947	2213
1770	2212
4898	2212
3087	2211
6780	2211
409	2206
23027	2205
2767	2205
347	2203
17073	2202
7563	2202
82359	2200
6261	2200
5903	2198
28560	2198
772484	2198
18704	2198
227	2198
66584	2196
10107	2192
2887	2192
13789	2189
6108	2181
130	2180
6896	2179
17294	2179
3841	2178
15113	2177
7499	2176
15910	2173
86	2165
697	2161
12057	2153
2748	2152
1144	2147
2287	2145
359	2143
6366	2139
20840	2138
2791	2136
2952	2134
16542	2132
23461	2131
5612	2129
4165	2127
3021	2125
27533	2124
18488	2122
3768	2119
41588	2118
10072	2117
8879	2117
28204	2112
1532	2112
23831	2111
1484	2111
51	2110
28852	2109
1315	2109
1082	2109
12616	2108
10817	2108
1892	2108
1519	2107
3785	2101
8233	2099
1301	2096
1845	2094
7906	2094
5305	2093
4005	2089
3734	2089
1626	2086
22508	2084
48810	2078
6947	2078
5716	2076
23182	2072
2416	2069
2669	2066
4366	2065
2810	2063
3770	2061
17943	2060
5720	2060
6932	2060
198	2054
40372	2050
5649	2048
262	2043
3850	2043
627	2043
18818	2036
52263	2036
3112	2035
4588	2032
4879	2029
11732	2028
2705	2028
16775	2028
4667	2027
7908	2026
1535	2025
3514	2023
17414	2022
5810	2022
9770	2022
8362	2021
96885	2020
4286	2019
1336	2018
27153	2018
16920	2015
27057	2013
11492	2008
7916	2008
6359	2007
72780	2007
4092	2002
278	1999
2967	1999
4475	1999
2998	1998
4760	1997
14305	1997
1327	1996
17245	1993
2701	1988
19716	1988
5891	1987
1318	1987
3131	1981
36249	1980
4959	1979
7946	1977
24660	1975
13745	1975
23830	1972
4842	1972
16307	1972
10461	1971
95	1970
11472	1969
360	1969
1460	1969
19219	1968
2729	1962
5285	1960
2250	1960
3940	1958
13243	1958
8872	1957
12	1956
1772	1954
34891	1954
7935	1952
6710	1951
12622	1950
495	1949
21798	1947
6552	1946
984572	1944
19440	1943
5030	1942
7250	1941
11127	1941
9644	1939
17349	1938
1588	1936
711	1935
31	1935
155	1934
8583	1934
21982	1932
15479	1930
3774	1930
9875	1930
10387	1929
5520	1929
71806	1928
10998	1925
704	1925
19866	1922
3037	1920
316	1917
6350	1917
2670	1915
27107	1914
6352	1913
2573	1912
7139	1907
16663	1902
281	1899
15608	1898
19474	1898
52570	1897
8443	1897
36763	1896
169	1896
18337	1896
16678	1895
25094	1894
24669	1894
13555	1893
97434	1892
2916	1892
20895	1892
446	1891
4051	1891
2846	1890
2922	1889
7927	1889
15557	1889
12618	1889
18168	1886
5701	1885
872	1885
16771	1885
39468	1884
24347	1883
3146	1883
9832	1882
18032	1881
4047	1877
11135	1877
18175	1877
77	1875
729	1871
39266	1870
18224	1870
13042	1869
5630	1868
6020	1868
28025	1867
11650	1865
9123	1864
12135	1860
2526	1860
28	1858
4637	1857
15065	1856
2647	1851
58466	1848
8748	1845
5697	1844
2788	1843
23856	1841
2613	1841
4719	1840
5596	1840
6047	1837
10482	1836
30	1833
38	1833
5852	1833
1707	1831
10121	1831
16465	1830
4536	1829
20733	1824
6861	1823
5519	1822
2989	1819
2301	1816
1409	1814
521	1813
29034	1808
636676	1807
8498	1806
3912	1806
3080	1805
8732	1804
6040	1804
4584	1803
3935	1801
7990	1801
2200	1801
270	1800
2689	1799
19022	1799
33989	1798
9730	1797
4006	1796
37768	1793
10398	1793
4778	1793
7591	1791
10480	1791
2871	1788
9569	1788
2691	1788
24888	1788
2975	1785
4732	1785
6322	1784
11131	1784
12163	1782
2694	1781
3151	1781
1701	1781
15409	1780
21160	1770
4728	1769
2609	1769
6985	1768
6604	1765
4486	1765
23140	1765
9609	1764
2481	1764
2436	1762
3666	1761
2251	1761
8263	1759
2780	1757
7496	1756
167	1755
6105	1754
27748	1754
4023	1752
23151	1752
33	1751
4889	1750
3747	1748
28077	1747
9481	1743
7450	1742
33592	1741
4020	1741
18410	1739
477710	1738
26976	1736
19646	1732
6136	1731
2566	1731
8	1731
7556	1730
12718	1730
10711	1730
2902	1729
15917	1728
12110	1728
4555	1727
1351	1726
3141	1726
9058	1721
3669	1719
14528	1719
16776	1718
23458	1717
2913	1717
5033	1716
10101	1714
3513	1713
3893	1712
15334	1712
3847	1712
11776	1711
16425	1710
3682	1709
10987	1708
9955	1706
6865	1705
42835	1705
4554	1705
2611	1702
29203	1702
10046	1702
6277	1701
7966	1700
16244	1698
2799	1698
4603	1697
16798	1697
3000	1697
11626	1697
15502	1696
3057	1696
39760	1696
7661	1695
15104	1693
10168	1692
4834	1691
361	1689
973	1684
19067	1684
7696	1681
462	1679
42271	1677
6120	1676
23478	1672
19902	1672
7160	1671
9735	1670
16287	1670
4003	1670
9642	1666
22554	1665
5709	1663
3593	1662
148321	1661
2714	1659
411398	1656
9838	1655
13234	1655
3657	1654
1991	1650
6295	1650
2254	1648
9200	1647
3630	1646
5946	1646
43129	1645
1674	1644
13187	1641
4567	1641
1425	1640
11611	1640
25046	1637
6023	1637
6015	1636
1437	1634
16294	1633
184	1633
4668	1633
4605	1631
27503	1628
1087061	1628
11023	1626
490	1625
20934	1624
693441	1624
6290	1622
214	1621
3961	1621
378	1620
1858	1620
9604	1620
6182	1619
30346	1618
7249	1617
16480	1616
1990	1615
1201	1614
9464	1613
2966	1607
18698	1605
1779	1604
2222	1601
20800	1601
857	1600
13166	1600
4106	1599
3974	1598
21163	1597
41098	1596
7460	1594
3889	1592
3971	1589
4570	1589
12370	1589
41139	1588
11218	1588
16583	1587
1518	1586
21931	1584
4213	1583
32421	1582
5262	1582
11609	1581
2763	1581
12141	1580
772479	1579
33002	1577
6208	1576
27155	1575
9148	1575
2817	1573
12298	1572
14726	1572
5041	1571
11083	1571
200	1571
6315	1571
4659	1571
6218	1570
7933	1570
17397	1568
8505	1568
30641	1566
11179	1566
3721	1566
43172	1565
12371	1564
2583	1561
12339	1561
22629	1560
18506	1560
7197	1560
2508	1558
4466	1558
15914	1557
48037	1557
2894	1557
15728	1554
9638	1554
9952	1552
7031	1550
24239	1547
12654	1545
10734	1545
1545	1545
17842	1544
28577	1544
150	1543
2235	1542
9724	1541
12603	1541
78058	1540
26961	1540
3128	1539
10840	1539
6016	1539
40633	1537
14718	1537
12326	1536
16276	1535
1573	1535
1525	1534
3895	1534
2811	1533
15075	1533
6167	1533
1453	1532
17717	1530
28289	1528
7824	1528
40132	1527
17095	1527
3855	1525
20507	1525
15716	1524
1331	1524
9703	1523
16024	1523
13825	1522
3885	1522
28266	1521
39755	1521
11833	1519
18340	1518
43051	1518
7586	1517
2886	1515
17171	1513
2419	1512
8597	1510
10384	1510
2214	1508
3577	1507
3821	1507
4171	1507
4119	1505
6273	1504
1520	1501
9847	1497
4729	1497
16473	1497
2116	1497
12296	1496
18763	1495
67176	1495
72506	1494
6417	1492
33908	1491
6244	1490
13596	1490
2427	1488
15949	1487
15594	1485
35685	1483
3003	1483
9672	1479
2645	1479
5590	1473
8035	1473
34616	1471
16711	1471
5833	1470
5412	1470
15003	1469
6426	1468
12959	1466
22438	1465
10310	1465
114	1465
14795	1464
2656	1463
2294	1463
14073	1463
3695	1462
1355	1460
20479	1460
6398	1459
3811	1459
196	1459
686	1458
26844	1457
6775	1457
9935	1455
10202	1453
3356	1451
6149	1451
10206	1451
26667	1450
12312	1446
9473	1445
17716	1444
363	1443
16545	1442
1429	1440
9792	1438
15079	1437
6999	1437
2856	1437
677	1437
65518	1437
27485	1436
13715	1435
3909	1435
67095	1432
75094	1432
39149	1431
2100	1430
10917	1429
2912	1427
7175	1426
19114	1426
2664	1425
20	1425
10284	1425
1074	1424
3516	1424
3334	1423
720	1423
5149	1422
6288	1420
9507	1419
101034	1417
9560	1415
24977	1414
9933	1414
17503	1413
2255	1413
6249	1412
30226	1411
367	1411
20808	1411
4053	1409
22067	1409
12272	1407
28840	1406
23273	1404
28955	1402
44020	1402
163509	1401
3023	1401
5609	1400
3806	1400
9488	1399
2839	1398
17408	1398
18963	1396
4590	1395
35650	1393
23289	1393
4307	1392
3263	1392
5752	1392
34923	1391
11251	1391
4069	1391
13212	1386
2623	1385
6044	1385
27337	1384
1321	1384
30992	1384
3787	1383
11834	1383
5573	1381
2428	1378
845882	1378
6306	1377
11309	1376
12239	1376
129881	1375
4569	1374
1670	1374
20278	1373
275	1373
49	1372
3028	1372
9577	1372
10055	1371
78	1369
41694	1368
98	1368
11058	1368
16520	1368
8617	1367
10523	1367
11276	1366
6561	1366
78560	1364
6545	1364
11155	1363
41444	1361
11242	1361
8639	1361
4941	1360
4198	1360
94	1359
11690	1359
19140	1358
4826	1357
18227	1355
3705	1354
764	1354
10044	1354
5993	1353
1795	1352
8389	1351
2820	1350
2421	1350
19269	1349
18943	1348
11249	1347
33525	1347
16821	1346
23399	1346
4025	1345
7600	1344
9524	1343
1285	1343
28062	1342
9911	1341
765	1341
39323	1340
2784	1340
4311	1338
17544	1337
18582	1336
33664	1335
4431	1335
1999	1335
4356	1334
15901	1332
84533	1331
1084	1331
13883	1331
29459	1331
2362	1330
6371	1329
6733	1328
57	1327
2920	1327
12986	1326
8764	1326
8165	1325
20318	1325
27294	1322
5191	1322
2569	1322
4638	1322
3729	1321
21305	1319
18548	1318
27950	1317
6183	1316
16288	1316
698	1316
11055	1315
16270	1314
9122	1313
17295	1312
696	1311
27638	1310
17811	1310
56345	1310
17827	1309
299	1309
7256	1308
5846	1307
7016	1307
54959	1306
2636	1306
9512	1306
6550	1306
26941	1304
3938	1303
3046	1303
473	1303
9483	1302
465	1302
10158	1301
6776	1299
7644	1299
17109	1299
15196	1297
23311	1297
212	1297
11843	1297
27723	1296
1069	1295
17515	1295
3799	1295
28979	1294
4243	1293
39737	1292
15607	1291
10567	1290
309844	1289
7582	1289
11958	1288
83822	1288
10801	1287
8513	1287
53102	1286
3689	1286
16881	1285
8234	1284
18504	1284
4777	1284
26160	1284
23194	1283
20031	1283
5510	1282
18647	1282
5808	1282
36336	1280
32732	1280
39307	1280
12155	1280
4309	1280
4220	1279
10172	1279
15890	1279
27481	1278
7137	1277
8933	1276
48575	1276
3846	1276
3105	1276
9540	1274
14809	1273
65816	1273
2947	1273
9511	1273
16479	1272
9789	1271
20901	1271
15904	1270
990	1270
10213	1270
3070	1270
3616	1270
2625	1269
4474	1268
4229	1267
67316	1266
8037	1266
1461	1265
6786	1265
9559	1265
3886	1262
24661	1261
7471	1261
16721	1261
2872	1261
11027	1260
79383	1259
5712	1259
28539	1257
2506	1256
42264	1255
46400	1255
40239	1254
5786	1254
2684	1254
113	1253
1702	1252
6266	1252
66379	1251
692	1251
9773	1251
3116	1250
19202	1248
49728	1248
3933	1246
6122	1246
6236	1245
9868	1245
296	1244
423	1244
2256	1243
3852	1243
7932	1243
10878	1243
1454	1242
16097	1242
26553	1241
2833	1240
10413	1238
66728	1238
5986	1237
20562	1236
32713	1236
106	1235
6307	1235
9785	1233
16476	1233
2852	1233
456	1232
4897	1231
25126	1229
16941	1229
11756	1229
24099	1228
4087	1228
35098	1227
30154	1227
10117	1224
13996	1223
7191	1223
8442	1223
1797	1223
9615	1220
18717	1220
28702	1220
49729	1216
1278	1215
4610	1214
8046	1213
5806	1213
38149	1213
5422	1211
13135	1211
10974	1210
4170	1210
43759	1209
9536	1208
188	1207
15380	1206
5920	1206
26289	1206
12228	1206
5212	1205
1718	1205
64966	1203
7068	1201
6554	1201
11109	1201
30101	1200
215	1198
4187	1197
17997	1196
17676	1196
5517	1196
4172	1196
2984	1196
27763	1196
16681	1195
18485	1195
226269	1195
5128	1195
5782	1194
8853	1194
120221	1193
318	1193
17643	1193
3712	1192
5396	1192
27473	1191
4639	1191
12626	1191
5700	1190
37316	1190
119087	1190
9620	1189
6320	1189
146	1187
1897	1186
48778	1186
40096	1185
16955	1185
8808	1185
3920	1183
8520	1183
17436	1182
17790	1180
30412	1180
3138	1180
8283	1180
15085	1180
8034	1180
4377	1179
20451	1179
45390	1178
39096	1176
8042	1176
221	1176
8354	1175
23325	1175
6378	1175
11221	1174
55241	1173
3772	1170
28572	1170
2604	1170
6799	1170
6144	1169
42977	1169
13500	1169
589	1168
282	1168
35075	1168
33952	1168
19585	1167
36515	1166
84003	1165
12399	1165
18898	1164
13917	1164
27113	1164
2942	1164
776980	1162
18537	1162
2066	1161
8586	1161
25515	1159
98006	1159
3156	1159
12594	1159
16823	1159
16492	1158
3671	1157
6303	1156
16051	1156
164	1155
30565	1155
15425	1155
728	1154
17455	1153
4696	1153
2985	1153
5153	1152
50774	1152
41046	1152
25476	1151
21625	1150
78393	1150
78052	1149
59510	1149
5241	1149
250	1148
258	1147
4038	1147
62386	1146
4578	1146
4618	1145
15527	1145
370	1144
4302	1144
10731	1144
21053	1142
429	1141
49819	1140
20527	1139
14765	1139
712	1138
8818	1138
20900	1137
17542	1136
18915	1136
34534	1135
7638	1135
3999	1135
552280	1133
8891	1132
14876	1131
27773	1131
28447	1130
20118	1129
28021	1129
14609	1128
6943	1128
33991	1127
11273	1126
19645	1126
6262	1126
2857	1125
9760	1125
3096	1125
5658	1124
12403	1124
6946	1124
27916	1123
20063	1123
31338	1122
3555	1121
2173	1121
28543	1120
27446	1119
4354	1119
11985	1118
15361	1118
10017	1117
59349	1117
11224	1117
4173	1116
19658	1115
52653	1115
15484	1114
27577	1114
5243	1113
7385	1113
5509	1112
3312	1112
66842	1112
16061	1111
4181	1110
537	1110
31496	1110
18521	1110
15960	1110
10006	1109
4556	1109
17968	1107
4096	1107
5899	1106
32709	1104
3667	1104
19339	1103
24804	1103
5528	1102
2754	1101
1914	1101
17053	1099
12432	1098
3851	1097
28630	1097
32543	1097
3692	1097
4434	1096
30482	1096
9660	1095
58228	1094
10242	1094
2884	1093
28464	1093
3034	1093
15985	1093
11446	1093
3708	1092
43708	1092
10782	1092
8601	1091
17146	1091
98306	1091
6173	1091
142	1089
5748	1089
28424	1089
23440	1088
16460	1088
11474	1088
10024	1087
18312	1087
63276	1087
7821	1086
5800	1086
5597	1086
74704	1086
10793	1084
6014	1083
5129	1082
16983	1081
30852	1080
6276	1080
9986	1080
422	1080
5820	1080
1508	1080
30180	1079
17419	1079
81963	1078
18673	1078
7103	1078
3786	1077
733	1076
23879	1075
515978	1075
18989	1075
2479	1074
9618	1074
475	1073
3722	1073
12174	1072
33437	1071
4686	1071
121	1071
48918	1071
10363	1071
14825	1070
17664	1070
53854	1069
79575	1069
65798	1068
43399	1068
19413	1068
6853	1067
12419	1067
40066	1067
17244	1067
18652	1067
9931	1066
7135	1066
11349	1066
7163	1066
5818	1065
8544	1064
13836	1064
10330	1063
15540	1062
22566	1062
6779	1060
15820	1060
3075	1060
5203	1060
7998	1059
22166	1059
27102	1059
2801	1058
26638	1058
4720	1058
38818	1057
15893	1057
3941	1057
36302	1056
7611	1056
36389	1055
7584	1053
4660	1053
10623	1052
10464	1051
9508	1051
6357	1050
36690	1049
15624	1049
3810	1048
2792	1048
17417	1047
29003	1047
6907	1045
21162	1045
5383	1044
14562	1044
16236	1043
10291	1042
3301	1042
12214	1042
15825	1041
15968	1040
8596	1039
15878	1038
18108	1037
17227	1037
4090	1037
8047	1036
103962	1036
27651	1036
1297	1035
15511	1035
2924	1034
236	1034
53052	1034
1713	1034
51423	1033
53148	1033
83154	1032
27280	1032
3903	1032
7583	1031
7804	1030
17291	1030
10031	1029
4532	1028
523	1027
12207	1027
1421	1026
16493	1026
2993	1025
99178	1024
3143	1024
7472	1023
22656	1021
9043	1021
7129	1021
6284	1021
16498	1020
9874	1020
39317	1019
6171	1019
15654	1019
10494	1019
16282	1019
36320	1019
5560	1018
1546	1018
24800	1018
14365	1017
4771	1017
6304	1016
2555	1013
6258	1012
57318	1012
22728	1011
31342	1011
18909	1010
18271	1010
96	1010
9750	1010
16478	1010
10087	1009
8802	1009
7901	1009
36582	1008
5773	1008
3769	1007
6393	1007
69984	1006
59307	1006
16191	1005
5465	1005
4900	1004
11665	1004
6168	1003
4809	1003
15702	1003
3415	1003
17121	1003
5628	1002
18765	1002
5081	1001
1113372	1001
23934	1001
23498	1000
17960	999
2094	999
10739	998
847	998
10977	998
13774	998
32535	998
7959	998
7192	997
5902	997
5514	995
5042	995
92615	995
28951	994
43933	993
50120	992
9859	992
18107	991
1372	990
17983	990
5531	990
48241	990
18993	990
2356	989
14484	989
12307	989
1687	989
42833	989
9746	989
69878	988
6174	988
32213	988
17344	987
4649	986
16804	986
4864	985
422733	985
5178	983
83964	982
3134	981
483	980
2866	980
2619	980
34824	979
16256	978
20215	978
16717	976
38470	976
24462	976
42524	976
7603	975
41375	975
17866	975
27907	975
4191	974
6199	973
18864	973
127	973
10792	972
4228	971
10053	971
3612	970
4981	970
3915	970
3896	970
2854	970
9928	970
20487	969
12479	969
104	969
15906	968
25521	968
19682	968
18852	968
7293	968
32559	968
53136	967
41787	967
2796	966
9996	966
3864	966
40286	965
41581	965
7666	965
34912	965
4904	965
42767	964
19051	964
324	964
17585	963
2390	963
29088	963
7941	962
62054	962
2560	962
17285	961
18916	961
16859	961
44270	960
6314	960
8589	959
51487	959
9548	959
4033	959
43258	958
6250	958
2553	957
10313	956
2936	955
5356	955
10377	954
26916	954
8079	953
56072	952
12020	952
2978	951
4125	950
3592	950
10504	950
10778	949
18250	949
48328	948
26841	948
9516	947
12961	947
39770	947
11439	946
9800	945
16214	945
1005829	944
4572	944
11845	944
701043	944
25720	943
31536	943
2712	942
24116	942
31495	941
294946	941
6747	941
6205	941
24914	941
20095	940
3725	939
83594	938
51712	938
11668	937
15524	937
65034	937
59345	937
4487	936
594	936
57228	936
149983	935
27568	935
13285	935
42639	935
17372	934
252444	934
6152	934
26719	933
13449	933
5194	932
15543	932
10113	931
4202	931
11401	930
23512	930
48244	929
28353	929
8314	929
18098	929
73179	929
28984	928
9475	928
16296	928
17854	928
16203	928
17352	927
41189	927
21093	927
2979	926
